Taylor-Green Vortex
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_3DalcT.so
[0 - 7f7da8813780] {4}{threads}: reservation ('CPU proc 1d00000000000001') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.300000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization
TKE, Enstrophy = 4096, 24576
  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
  1301 |  1.9293e+00 |  1.4796e-03 |  1.2543e-03 | -1.4868e-02 | 7.9051e-323 |  1.0002e+00 |  1.4868e+00
  1302 |  1.9307e+00 |  1.4796e-03 |  0.0000e+00 |  5.0930e+00 |  4.4639e-02 |  1.0002e+00 |  1.4877e+00
  1303 |  1.9322e+00 |  1.4796e-03 | -0.0000e+00 |  5.0930e+00 | -9.9381e-02 |  1.0002e+00 |  1.4886e+00
  1304 |  1.9337e+00 |  1.4796e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.4895e+00
  1305 |  1.9352e+00 |  1.4796e-03 |  0.0000e+00 |  5.0930e+00 |  2.5961e-02 |  1.0002e+00 |  1.4904e+00
  1306 |  1.9367e+00 |  1.4796e-03 |  1.2737e-03 | -1.5687e-02 |  1.0000e+00 |  1.0002e+00 |  1.4913e+00
  1307 |  1.9381e+00 |  1.4796e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.4921e+00
  1308 |  1.9396e+00 |  1.4795e-03 | -0.0000e+00 |  5.0930e+00 | -7.4665e-02 |  1.0002e+00 |  1.4930e+00
  1309 |  1.9411e+00 |  1.4795e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.4939e+00
  1310 |  1.9426e+00 |  1.4795e-03 |  6.6667e-01 |  1.0001e+00 |  1.1128e-01 |  1.0002e+00 |  1.4948e+00
  1311 |  1.9441e+00 |  1.4795e-03 |  3.6936e-06 |  1.3269e-02 | 2.1644e-312 |  1.0002e+00 |  1.4957e+00
  1312 |  1.9455e+00 |  1.4795e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.4966e+00
  1313 |  1.9470e+00 |  1.4795e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.4975e+00
  1314 |  1.9485e+00 |  1.4795e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.4984e+00
  1315 |  1.9500e+00 |  1.4795e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0002e+00 |  1.4993e+00
  1316 |  1.9515e+00 |  1.4795e-03 |  6.6667e-01 |  1.0017e+00 | -7.0832e-02 |  1.0002e+00 |  1.5002e+00
  1317 |  1.9529e+00 |  1.4795e-03 | 2.1220e-313 | 5.7294e-313 | 2.2069e-312 |  1.0002e+00 |  1.5011e+00
  1318 |  1.9544e+00 |  1.4794e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5020e+00
  1319 |  1.9559e+00 |  1.4794e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5029e+00
  1320 |  1.9574e+00 |  1.4794e-03 | -4.5593e-02 | -3.0620e-03 | -4.0243e-02 |  1.0002e+00 |  1.5038e+00
  1321 |  1.9589e+00 |  1.4794e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5047e+00
  1322 |  1.9603e+00 |  1.4794e-03 | 3.4376e-312 | 3.6074e-312 | 2.2493e-312 |  1.0002e+00 |  1.5057e+00
  1323 |  1.9618e+00 |  1.4794e-03 |  4.9382e-06 |  1.2055e-02 | 7.9051e-323 |  1.0002e+00 |  1.5066e+00
  1324 |  1.9633e+00 |  1.4794e-03 |  0.0000e+00 |  3.3333e-01 |  4.4538e-02 |  1.0002e+00 |  1.5075e+00
  1325 |  1.9648e+00 |  1.4794e-03 | -1.2911e+01 |  4.7211e-02 |  1.0000e+00 |  1.0002e+00 |  1.5084e+00
  1326 |  1.9663e+00 |  1.4794e-03 |  1.4794e-03 | -1.0564e+00 |  1.8817e-01 |  1.0002e+00 |  1.5093e+00
  1327 |  1.9677e+00 |  1.4794e-03 | 3.2679e-312 | 3.4376e-312 | 2.1644e-312 |  1.0002e+00 |  1.5102e+00
  1328 |  1.9692e+00 |  1.4794e-03 | 2.1220e-313 | 6.1538e-313 | 2.2069e-312 |  1.0002e+00 |  1.5111e+00
  1329 |  1.9707e+00 |  1.4794e-03 | -1.2918e+01 |  1.7094e-01 |  1.0000e+00 |  1.0002e+00 |  1.5120e+00
  1330 |  1.9722e+00 |  1.4794e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5129e+00
  1331 |  1.9737e+00 |  1.4794e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0002e+00 |  1.5139e+00
  1332 |  1.9751e+00 |  1.4794e-03 |  1.4231e-03 | -1.6975e-02 | 7.9051e-323 |  1.0002e+00 |  1.5148e+00
  1333 |  1.9766e+00 |  1.4794e-03 | -0.0000e+00 |  5.0930e+00 | -5.5992e-03 |  1.0002e+00 |  1.5157e+00
  1334 |  1.9781e+00 |  1.4794e-03 |  4.1151e-06 |  1.0924e-02 | -5.4565e-03 |  1.0002e+00 |  1.5166e+00
  1335 |  1.9796e+00 |  1.4794e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5175e+00
  1336 |  1.9811e+00 |  1.4794e-03 |  2.2728e-03 | -2.6863e-02 | 2.2069e-312 |  1.0002e+00 |  1.5184e+00
  1337 |  1.9825e+00 |  1.4794e-03 |  3.7559e-06 |  9.6744e-03 | 7.9051e-323 |  1.0002e+00 |  1.5194e+00
  1338 |  1.9840e+00 |  1.4793e-03 |  4.6879e-03 |  1.0969e-02 | -3.7941e-03 |  1.0002e+00 |  1.5203e+00
  1339 |  1.9855e+00 |  1.4793e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5212e+00
  1340 |  1.9870e+00 |  1.4793e-03 |  4.7000e-03 |  1.1807e-02 | 7.9051e-323 |  1.0002e+00 |  1.5221e+00
  1341 |  1.9884e+00 |  1.4793e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5231e+00
  1342 |  1.9899e+00 |  1.4793e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5240e+00
  1343 |  1.9914e+00 |  1.4793e-03 |  2.2918e-03 | -2.9088e-02 | 7.9051e-323 |  1.0002e+00 |  1.5249e+00
  1344 |  1.9929e+00 |  1.4793e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0002e+00 |  1.5258e+00
  1345 |  1.9944e+00 |  1.4793e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5268e+00
  1346 |  1.9958e+00 |  1.4793e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5277e+00
  1347 |  1.9973e+00 |  1.4793e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  1.5286e+00
  1348 |  1.9988e+00 |  1.4793e-03 |  6.6667e-01 |  1.0001e+00 |  1.1574e-01 |  1.0002e+00 |  1.5296e+00
  1349 |  2.0003e+00 |  1.4792e-03 |  4.7535e-03 | -1.3455e-03 | 2.2069e-312 |  1.0002e+00 |  1.5305e+00
  1350 |  2.0018e+00 |  1.4792e-03 |  0.0000e+00 |  3.3333e-01 |  1.0520e-02 |  1.0002e+00 |  1.5314e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1351 |  2.0032e+00 |  1.4792e-03 |  0.0000e+00 |  5.0930e+00 |  1.1907e+00 |  1.0002e+00 |  1.5324e+00
  1352 |  2.0047e+00 |  1.4792e-03 |  6.6667e-01 |  1.0002e+00 |  1.3997e-02 |  1.0002e+00 |  1.5333e+00
  1353 |  2.0062e+00 |  1.4792e-03 |  0.0000e+00 |  3.3333e-01 |  1.4752e-01 |  1.0002e+00 |  1.5342e+00
  1354 |  2.0077e+00 |  1.4792e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0002e+00 |  1.5352e+00
  1355 |  2.0092e+00 |  1.4792e-03 |  2.7581e-06 |  5.5967e-03 | 2.2705e-312 |  1.0002e+00 |  1.5361e+00
  1356 |  2.0106e+00 |  1.4791e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0002e+00 |  1.5371e+00
  1357 |  2.0121e+00 |  1.4791e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5380e+00
  1358 |  2.0136e+00 |  1.4791e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0002e+00 |  1.5390e+00
  1359 |  2.0151e+00 |  1.4791e-03 |  0.0000e+00 |  3.3333e-01 |  6.1146e-01 |  1.0002e+00 |  1.5399e+00
  1360 |  2.0166e+00 |  1.4791e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5409e+00
  1361 |  2.0180e+00 |  1.4791e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0002e+00 |  1.5418e+00
  1362 |  2.0195e+00 |  1.4791e-03 |  0.0000e+00 |  3.3333e-01 | -5.7517e-02 |  1.0002e+00 |  1.5428e+00
  1363 |  2.0210e+00 |  1.4791e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5437e+00
  1364 |  2.0225e+00 |  1.4791e-03 |  0.0000e+00 |  5.0930e+00 |  9.9043e-01 |  1.0002e+00 |  1.5447e+00
  1365 |  2.0239e+00 |  1.4791e-03 |  1.5901e-03 | -1.4946e-02 |  1.8817e-01 |  1.0002e+00 |  1.5456e+00
  1366 |  2.0254e+00 |  1.4791e-03 | -0.0000e+00 |  5.0930e+00 | -4.7598e-02 |  1.0002e+00 |  1.5466e+00
  1367 |  2.0269e+00 |  1.4791e-03 | -7.1001e-02 |  6.2297e-03 | -1.2180e-02 |  1.0002e+00 |  1.5475e+00
  1368 |  2.0284e+00 |  1.4790e-03 | -4.0093e-02 | -1.9417e-03 |  3.6309e-02 |  1.0002e+00 |  1.5485e+00
  1369 |  2.0299e+00 |  1.4790e-03 |  0.0000e+00 |  5.0930e+00 |  6.6064e-01 |  1.0002e+00 |  1.5494e+00
  1370 |  2.0313e+00 |  1.4790e-03 |  4.7420e-06 | -4.7768e-02 | -3.3262e-03 |  1.0002e+00 |  1.5504e+00
  1371 |  2.0328e+00 |  1.4790e-03 |  2.5709e-03 | -2.9939e-02 |  1.0000e+00 |  1.0002e+00 |  1.5513e+00
  1372 |  2.0343e+00 |  1.4790e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5523e+00
  1373 |  2.0358e+00 |  1.4790e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  1.5533e+00
  1374 |  2.0373e+00 |  1.4790e-03 | -0.0000e+00 |  5.0930e+00 | -1.0628e-02 |  1.0002e+00 |  1.5542e+00
  1375 |  2.0387e+00 |  1.4790e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5552e+00
  1376 |  2.0402e+00 |  1.4790e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  1.5561e+00
  1377 |  2.0417e+00 |  1.4790e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  1.5571e+00
  1378 |  2.0432e+00 |  1.4790e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5581e+00
  1379 |  2.0447e+00 |  1.4790e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0002e+00 |  1.5590e+00
  1380 |  2.0461e+00 |  1.4790e-03 |  3.8960e-01 |  3.3154e-02 | 2.2069e-312 |  1.0002e+00 |  1.5600e+00
  1381 |  2.0476e+00 |  1.4790e-03 | -7.0100e-02 | -1.2032e-02 |  6.1637e-03 |  1.0002e+00 |  1.5610e+00
  1382 |  2.0491e+00 |  1.4790e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5619e+00
  1383 |  2.0506e+00 |  1.4790e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5629e+00
  1384 |  2.0520e+00 |  1.4790e-03 |  3.9441e-01 |  3.2272e-02 |  1.0000e+00 |  1.0002e+00 |  1.5639e+00
  1385 |  2.0535e+00 |  1.4790e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5648e+00
  1386 |  2.0550e+00 |  1.4790e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5658e+00
  1387 |  2.0565e+00 |  1.4790e-03 |  0.0000e+00 |  3.3333e-01 |  9.0604e-01 |  1.0002e+00 |  1.5668e+00
  1388 |  2.0580e+00 |  1.4789e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5678e+00
  1389 |  2.0594e+00 |  1.4789e-03 |  4.4041e-01 |  3.0880e-02 |  3.9379e-04 |  1.0002e+00 |  1.5688e+00
  1390 |  2.0609e+00 |  1.4789e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5697e+00
  1391 |  2.0624e+00 |  1.4789e-03 |  1.6710e-03 | -1.6966e-02 | 7.9051e-323 |  1.0002e+00 |  1.5707e+00
  1392 |  2.0639e+00 |  1.4789e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0002e+00 |  1.5717e+00
  1393 |  2.0654e+00 |  1.4789e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0002e+00 |  1.5727e+00
  1394 |  2.0668e+00 |  1.4789e-03 | -1.2917e+01 | -8.7704e-02 |  1.0000e+00 |  1.0002e+00 |  1.5737e+00
  1395 |  2.0683e+00 |  1.4789e-03 |  2.4743e-06 | -4.2978e-03 | 2.2069e-312 |  1.0002e+00 |  1.5747e+00
  1396 |  2.0698e+00 |  1.4788e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0002e+00 |  1.5756e+00
  1397 |  2.0713e+00 |  1.4788e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5766e+00
  1398 |  2.0728e+00 |  1.4788e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  1.5776e+00
  1399 |  2.0742e+00 |  1.4788e-03 | 2.1220e-313 | 6.1538e-313 | 2.2069e-312 |  1.0002e+00 |  1.5786e+00
  1400 |  2.0757e+00 |  1.4788e-03 |  4.5334e-01 |  3.1646e-02 | -1.5673e-04 |  1.0002e+00 |  1.5796e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1401 |  2.0772e+00 |  1.4788e-03 | -1.2917e+01 |  1.7226e-01 |  1.0000e+00 |  1.0002e+00 |  1.5806e+00
  1402 |  2.0787e+00 |  1.4788e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5816e+00
  1403 |  2.0801e+00 |  1.4788e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5826e+00
  1404 |  2.0816e+00 |  1.4788e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5836e+00
  1405 |  2.0831e+00 |  1.4788e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5846e+00
  1406 |  2.0846e+00 |  1.4788e-03 |  3.0634e-06 | -4.0070e-02 | -7.8033e-01 |  1.0002e+00 |  1.5856e+00
  1407 |  2.0861e+00 |  1.4788e-03 |  1.4788e-03 | -1.0564e+00 |  1.8817e-01 |  1.0002e+00 |  1.5866e+00
  1408 |  2.0875e+00 |  1.4788e-03 | -1.2910e+01 |  5.2854e-02 |  1.0000e+00 |  1.0002e+00 |  1.5876e+00
  1409 |  2.0890e+00 |  1.4788e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5886e+00
  1410 |  2.0905e+00 |  1.4788e-03 |  1.6667e+00 |  1.0000e+00 |  1.5024e+02 |  1.0002e+00 |  1.5896e+00
  1411 |  2.0920e+00 |  1.4788e-03 | -1.2909e+01 |  7.3625e-02 |  1.0000e+00 |  1.0002e+00 |  1.5906e+00
  1412 |  2.0935e+00 |  1.4788e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5916e+00
  1413 |  2.0949e+00 |  1.4788e-03 |  3.0119e-03 | -3.3007e-02 | 2.2705e-312 |  1.0002e+00 |  1.5926e+00
  1414 |  2.0964e+00 |  1.4788e-03 |  0.0000e+00 |  5.0930e+00 |  8.0920e-01 |  1.0002e+00 |  1.5936e+00
  1415 |  2.0979e+00 |  1.4788e-03 | 3.4376e-312 | 3.6074e-312 | 2.2493e-312 |  1.0002e+00 |  1.5946e+00
  1416 |  2.0994e+00 |  1.4788e-03 |  1.4788e-03 | -1.0564e+00 |  1.8817e-01 |  1.0002e+00 |  1.5956e+00
  1417 |  2.1009e+00 |  1.4788e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0002e+00 |  1.5966e+00
  1418 |  2.1023e+00 |  1.4788e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.5977e+00
  1419 |  2.1038e+00 |  1.4788e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  1.5987e+00
  1420 |  2.1053e+00 |  1.4788e-03 |  6.6667e-01 |  1.0018e+00 | -6.9140e-02 |  1.0002e+00 |  1.5997e+00
  1421 |  2.1068e+00 |  1.4788e-03 | 2.1220e-313 | 5.7294e-313 | 2.2069e-312 |  1.0002e+00 |  1.6007e+00
  1422 |  2.1082e+00 |  1.4788e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  1.6017e+00
  1423 |  2.1097e+00 |  1.4787e-03 |  1.4787e-03 | -1.0564e+00 |  1.8817e-01 |  1.0002e+00 |  1.6027e+00
  1424 |  2.1112e+00 |  1.4787e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.6038e+00
  1425 |  2.1127e+00 |  1.4787e-03 | -1.2910e+01 |  5.3607e-02 |  1.0000e+00 |  1.0002e+00 |  1.6048e+00
  1426 |  2.1142e+00 |  1.4787e-03 |  1.4787e-03 | -1.0564e+00 |  1.8817e-01 |  1.0002e+00 |  1.6058e+00
  1427 |  2.1156e+00 |  1.4787e-03 |  6.6667e-01 |  1.0001e+00 |  1.2754e-01 |  1.0002e+00 |  1.6068e+00
  1428 |  2.1171e+00 |  1.4787e-03 | -6.9621e-02 |  6.1158e-03 | -1.1949e-02 |  1.0002e+00 |  1.6078e+00
  1429 |  2.1186e+00 |  1.4787e-03 |  5.2610e-03 |  1.4277e-03 | -4.4083e-02 |  1.0002e+00 |  1.6089e+00
  1430 |  2.1201e+00 |  1.4786e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0002e+00 |  1.6099e+00
  1431 |  2.1216e+00 |  1.4786e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0002e+00 |  1.6109e+00
  1432 |  2.1230e+00 |  1.4786e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.6119e+00
  1433 |  2.1245e+00 |  1.4786e-03 |  0.0000e+00 |  5.0930e+00 |  1.1749e+00 |  1.0002e+00 |  1.6130e+00
  1434 |  2.1260e+00 |  1.4786e-03 | -1.2910e+01 | -9.0366e-01 |  1.0000e+00 |  1.0002e+00 |  1.6140e+00
  1435 |  2.1275e+00 |  1.4786e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0002e+00 |  1.6150e+00
  1436 |  2.1289e+00 |  1.4786e-03 |  7.0235e-09 | -3.1524e-02 | 7.9051e-323 |  1.0002e+00 |  1.6161e+00
  1437 |  2.1304e+00 |  1.4786e-03 |  3.4315e-03 | -3.6387e-02 | 2.2069e-312 |  1.0002e+00 |  1.6171e+00
  1438 |  2.1319e+00 |  1.4786e-03 | -0.0000e+00 |  5.0930e+00 | -3.6936e-03 |  1.0002e+00 |  1.6181e+00
  1439 |  2.1334e+00 |  1.4786e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0002e+00 |  1.6192e+00
  1440 |  2.1349e+00 |  1.4786e-03 |  5.2921e-03 | -1.8467e-03 | 2.2705e-312 |  1.0002e+00 |  1.6202e+00
  1441 |  2.1363e+00 |  1.4786e-03 |  5.2967e-03 |  1.6626e-03 | 7.9051e-323 |  1.0002e+00 |  1.6212e+00
  1442 |  2.1378e+00 |  1.4786e-03 |  0.0000e+00 |  3.3333e-01 |  5.5276e-02 |  1.0002e+00 |  1.6223e+00
  1443 |  2.1393e+00 |  1.4786e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0002e+00 |  1.6233e+00
  1444 |  2.1408e+00 |  1.4786e-03 |  0.0000e+00 |  3.3333e-01 |  5.5149e-02 |  1.0002e+00 |  1.6243e+00
  1445 |  2.1423e+00 |  1.4786e-03 | -0.0000e+00 |  5.0930e+00 |  8.7426e-05 |  1.0002e+00 |  1.6254e+00
  1446 |  2.1437e+00 |  1.4786e-03 |  5.3279e-03 | -3.3868e-03 | 7.9051e-323 |  1.0002e+00 |  1.6264e+00
  1447 |  2.1452e+00 |  1.4786e-03 |  5.3352e-03 | -3.3137e-03 |  1.4686e+00 |  1.0002e+00 |  1.6274e+00
  1448 |  2.1467e+00 |  1.4785e-03 |  6.6667e-01 |  1.0001e+00 |  1.3020e-01 |  1.0002e+00 |  1.6285e+00
  1449 |  2.1482e+00 |  1.4785e-03 |  0.0000e+00 |  5.0930e+00 |  9.9154e-03 |  1.0002e+00 |  1.6295e+00
  1450 |  2.1496e+00 |  1.4785e-03 |  3.5443e-03 | -3.7111e-02 |  1.0000e+00 |  1.0002e+00 |  1.6306e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1451 |  2.1511e+00 |  1.4785e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0002e+00 |  1.6316e+00
  1452 |  2.1526e+00 |  1.4785e-03 |  4.8077e-01 |  2.7772e-02 |  1.0000e+00 |  1.0002e+00 |  1.6327e+00
  1453 |  2.1541e+00 |  1.4785e-03 |  5.1778e-01 |  3.5057e-02 | 2.2069e-312 |  1.0002e+00 |  1.6337e+00
  1454 |  2.1556e+00 |  1.4785e-03 |  0.0000e+00 |  5.0930e+00 |  1.1684e+00 |  1.0002e+00 |  1.6348e+00
  1455 |  2.1570e+00 |  1.4785e-03 |  6.6667e-01 |  1.0004e+00 | -8.0238e-03 |  1.0002e+00 |  1.6359e+00
  1456 |  2.1585e+00 |  1.4785e-03 | -1.2917e+01 | -8.7971e-02 |  1.0000e+00 |  1.0002e+00 |  1.6369e+00
  1457 |  2.1600e+00 |  1.4785e-03 | -0.0000e+00 |  5.0930e+00 | -4.5363e-02 |  1.0002e+00 |  1.6380e+00
  1458 |  2.1615e+00 |  1.4785e-03 |  5.4091e-03 |  4.0889e-03 | 7.9051e-323 |  1.0003e+00 |  1.6390e+00
  1459 |  2.1630e+00 |  1.4785e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0003e+00 |  1.6401e+00
  1460 |  2.1644e+00 |  1.4785e-03 |  0.0000e+00 |  3.3333e-01 | -6.6402e-02 |  1.0003e+00 |  1.6412e+00
  1461 |  2.1659e+00 |  1.4785e-03 | 3.4376e-312 | 3.6074e-312 | 2.2493e-312 |  1.0003e+00 |  1.6422e+00
  1462 |  2.1674e+00 |  1.4785e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0003e+00 |  1.6433e+00
  1463 |  2.1689e+00 |  1.4785e-03 |  2.7659e-07 | -2.1887e-02 | -1.5149e-03 |  1.0003e+00 |  1.6444e+00
  1464 |  2.1703e+00 |  1.4785e-03 |  5.3183e-01 |  3.0942e-02 |  5.6800e-02 |  1.0003e+00 |  1.6454e+00
  1465 |  2.1718e+00 |  1.4785e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0003e+00 |  1.6465e+00
  1466 |  2.1733e+00 |  1.4785e-03 |  6.6667e-01 |  1.0002e+00 |  1.6855e-02 |  1.0003e+00 |  1.6475e+00
  1467 |  2.1748e+00 |  1.4784e-03 |  0.0000e+00 |  3.3333e-01 | -7.4446e-01 |  1.0003e+00 |  1.6486e+00
  1468 |  2.1763e+00 |  1.4784e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0003e+00 |  1.6497e+00
  1469 |  2.1777e+00 |  1.4784e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0003e+00 |  1.6507e+00
  1470 |  2.1792e+00 |  1.4784e-03 | -1.2909e+01 |  5.6804e-02 |  1.0000e+00 |  1.0003e+00 |  1.6518e+00
  1471 |  2.1807e+00 |  1.4784e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0003e+00 |  1.6529e+00
  1472 |  2.1822e+00 |  1.4784e-03 |  2.1181e-03 | -2.4061e-02 | 2.2069e-312 |  1.0003e+00 |  1.6540e+00
  1473 |  2.1837e+00 |  1.4784e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0003e+00 |  1.6550e+00
  1474 |  2.1851e+00 |  1.4784e-03 |  1.4784e-03 | -1.0564e+00 |  1.8817e-01 |  1.0003e+00 |  1.6561e+00
  1475 |  2.1866e+00 |  1.4784e-03 | -0.0000e+00 |  5.0930e+00 | -4.4014e-02 |  1.0003e+00 |  1.6572e+00
  1476 |  2.1881e+00 |  1.4784e-03 |  1.3683e-02 |  2.7363e-02 |  1.7903e-02 |  1.0003e+00 |  1.6583e+00
  1477 |  2.1896e+00 |  1.4784e-03 |  6.6667e-01 |  1.0002e+00 |  1.5967e-02 |  1.0003e+00 |  1.6593e+00
  1478 |  2.1910e+00 |  1.4784e-03 |  4.0894e-03 | -4.0302e-02 | 7.9051e-323 |  1.0003e+00 |  1.6604e+00
  1479 |  2.1925e+00 |  1.4783e-03 |  1.6730e-07 | -2.2303e-02 | 7.9051e-323 |  1.0003e+00 |  1.6615e+00
