epsilon = 1.0e-10
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_lI8yNA.so
[0 - 7f88a92c7780] {4}{threads}: reservation ('CPU proc 1d0000000000000a') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 64, 64, 64
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.098175, 0.098175, 0.098175
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
  5746 |  8.4000e+00 |  1.4558e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  6.0474e-01
  5747 |  8.4014e+00 |  1.4558e-03 |  6.6667e-01 |  1.0011e+00 |  1.8342e-02 |  6.0459e-01
  5748 |  8.4029e+00 |  1.4559e-03 |  5.4483e-02 |  1.0885e-01 |  3.3838e-04 |  6.0445e-01
  5749 |  8.4043e+00 |  1.4559e-03 |  2.1190e-02 |  4.2317e-02 |  7.5992e-04 |  6.0430e-01
  5750 |  8.4058e+00 |  1.4558e-03 |  1.7115e-01 |  3.4202e-01 |  6.3637e-04 |  6.0416e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  5751 |  8.4072e+00 |  1.4558e-03 |  5.4421e-02 |  1.0872e-01 |  3.4579e-04 |  6.0401e-01
  5752 |  8.4087e+00 |  1.4558e-03 |  1.7103e-01 |  3.4179e-01 |  6.3389e-04 |  6.0386e-01
  5753 |  8.4101e+00 |  1.4558e-03 |  1.0577e-02 |  2.1136e-02 |  2.1851e-04 |  6.0372e-01
  5754 |  8.4116e+00 |  1.4557e-03 |  8.9984e-03 |  1.7967e-02 |  5.9275e-03 |  6.0357e-01
  5755 |  8.4131e+00 |  1.4557e-03 |  6.6667e-01 |  1.0014e+00 |  7.5146e-02 |  6.0343e-01
  5756 |  8.4145e+00 |  1.4557e-03 |  1.7098e-01 |  3.4167e-01 |  6.5393e-04 |  6.0328e-01
  5757 |  8.4160e+00 |  1.4556e-03 |  6.6667e-01 |  1.0016e+00 | -1.5313e-01 |  6.0314e-01
  5758 |  8.4174e+00 |  1.4557e-03 |  1.7100e-01 |  3.4171e-01 |  6.6425e-04 |  6.0299e-01
  5759 |  8.4189e+00 |  1.4557e-03 |  4.4967e-02 |  8.9778e-02 |  1.8686e-03 |  6.0284e-01
  5760 |  8.4203e+00 |  1.4557e-03 |  1.7100e-01 |  3.4172e-01 |  6.7264e-04 |  6.0270e-01
  5761 |  8.4218e+00 |  1.4557e-03 |  1.7097e-01 |  3.4167e-01 |  6.7732e-04 |  6.0255e-01
  5762 |  8.4232e+00 |  1.4557e-03 |  1.7099e-01 |  3.4170e-01 |  6.8326e-04 |  6.0241e-01
  5763 |  8.4247e+00 |  1.4557e-03 |  1.7095e-01 |  3.4163e-01 |  6.8738e-04 |  6.0226e-01
  5764 |  8.4262e+00 |  1.4557e-03 |  5.4256e-02 |  1.0838e-01 |  3.4597e-04 |  6.0211e-01
  5765 |  8.4276e+00 |  1.4556e-03 |  1.9480e-01 |  3.8923e-01 |  4.2219e-06 |  6.0197e-01
  5766 |  8.4291e+00 |  1.4556e-03 |  6.6667e-01 |  1.0016e+00 | -1.4842e-01 |  6.0182e-01
  5767 |  8.4305e+00 |  1.4556e-03 |  2.1025e-02 |  4.1988e-02 |  9.6999e-04 |  6.0168e-01
  5768 |  8.4320e+00 |  1.4556e-03 |  5.4306e-02 |  1.0849e-01 |  3.5104e-04 |  6.0153e-01
  5769 |  8.4334e+00 |  1.4557e-03 |  7.3488e-02 |  1.4696e-01 |  8.0993e-02 |  6.0139e-01
  5770 |  8.4349e+00 |  1.4557e-03 |  1.0776e-02 |  2.1518e-02 |  1.7657e-03 |  6.0124e-01
  5771 |  8.4364e+00 |  1.4558e-03 |  5.4415e-02 |  1.0870e-01 |  3.4914e-04 |  6.0109e-01
  5772 |  8.4378e+00 |  1.4558e-03 |  1.7073e-01 |  3.4115e-01 |  6.9178e-04 |  6.0095e-01
  5773 |  8.4393e+00 |  1.4559e-03 |  4.4548e-02 |  8.8929e-02 |  1.6737e-03 |  6.0080e-01
  5774 |  8.4407e+00 |  1.4559e-03 |  5.4402e-02 |  1.0868e-01 |  3.3522e-04 |  6.0066e-01
  5775 |  8.4422e+00 |  1.4559e-03 |  4.4874e-02 |  8.9582e-02 |  1.6849e-03 |  6.0051e-01
  5776 |  8.4436e+00 |  1.4559e-03 |  1.9357e-01 |  3.8675e-01 |  1.5293e-05 |  6.0037e-01
  5777 |  8.4451e+00 |  1.4559e-03 |  3.7468e-02 |  7.4828e-02 |  2.2441e-02 |  6.0022e-01
  5778 |  8.4465e+00 |  1.4559e-03 |  1.4559e-03 | -1.0564e+00 |  1.8817e-01 |  6.0007e-01
  5779 |  8.4480e+00 |  1.4559e-03 |  5.4502e-02 |  1.0887e-01 |  2.9180e-04 |  5.9993e-01
  5780 |  8.4495e+00 |  1.4559e-03 |  1.9310e-01 |  3.8583e-01 |  1.2454e-05 |  5.9978e-01
  5781 |  8.4509e+00 |  1.4559e-03 |  1.7102e-01 |  3.4173e-01 |  7.3293e-04 |  5.9964e-01
  5782 |  8.4524e+00 |  1.4559e-03 |  1.7104e-01 |  3.4176e-01 |  7.3480e-04 |  5.9949e-01
  5783 |  8.4538e+00 |  1.4559e-03 |  6.6667e-01 |  1.0010e+00 | -2.0293e-02 |  5.9935e-01
  5784 |  8.4553e+00 |  1.4559e-03 |  1.7110e-01 |  3.4189e-01 |  7.4234e-04 |  5.9920e-01
  5785 |  8.4567e+00 |  1.4559e-03 |  1.7159e-01 |  3.4286e-01 |  2.4109e-04 |  5.9905e-01
  5786 |  8.4582e+00 |  1.4559e-03 |  7.8470e-02 |  1.5679e-01 |  1.4880e-01 |  5.9891e-01
  5787 |  8.4596e+00 |  1.4560e-03 |  1.7110e-01 |  3.4192e-01 |  7.5101e-04 |  5.9876e-01
  5788 |  8.4611e+00 |  1.4560e-03 |  4.3632e-02 |  8.7143e-02 |  1.5916e-03 |  5.9861e-01
  5789 |  8.4626e+00 |  1.4560e-03 |  9.5040e-03 |  1.8965e-02 |  6.3010e-03 |  5.9847e-01
  5790 |  8.4640e+00 |  1.4561e-03 |  6.6667e-01 |  1.0014e+00 |  3.3287e-02 |  5.9832e-01
  5791 |  8.4655e+00 |  1.4561e-03 |  3.7665e-02 |  7.5219e-02 |  2.0849e-02 |  5.9818e-01
  5792 |  8.4669e+00 |  1.4561e-03 |  1.7138e-01 |  3.4246e-01 |  8.1265e-04 |  5.9803e-01
  5793 |  8.4684e+00 |  1.4561e-03 |  1.7140e-01 |  3.4249e-01 |  8.2784e-04 |  5.9788e-01
  5794 |  8.4698e+00 |  1.4561e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  5.9774e-01
  5795 |  8.4713e+00 |  1.4561e-03 |  6.6667e-01 |  1.0009e+00 | -2.9146e-02 |  5.9759e-01
  5796 |  8.4728e+00 |  1.4561e-03 |  5.3923e-02 |  1.0773e-01 |  3.0020e-04 |  5.9745e-01
  5797 |  8.4742e+00 |  1.4561e-03 |  1.4561e-03 | -1.0564e+00 |  1.8817e-01 |  5.9730e-01
  5798 |  8.4757e+00 |  1.4561e-03 |  6.6667e-01 |  1.0010e+00 |  4.0292e-03 |  5.9715e-01
  5799 |  8.4771e+00 |  1.4561e-03 |  1.7143e-01 |  3.4254e-01 |  8.8569e-04 |  5.9701e-01
  5800 |  8.4786e+00 |  1.4561e-03 |  6.6667e-01 |  1.0014e+00 |  8.1673e-02 |  5.9686e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  5801 |  8.4800e+00 |  1.4561e-03 |  1.7137e-01 |  3.4242e-01 |  8.8597e-04 |  5.9672e-01
  5802 |  8.4815e+00 |  1.4561e-03 |  1.0928e-02 |  2.1819e-02 |  7.9694e-03 |  5.9657e-01
  5803 |  8.4829e+00 |  1.4561e-03 |  6.6667e-01 |  1.0013e+00 |  1.7672e-03 |  5.9642e-01
  5804 |  8.4844e+00 |  1.4561e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  5.9628e-01
  5805 |  8.4859e+00 |  1.4562e-03 |  5.4065e-02 |  1.0803e-01 |  3.0932e-04 |  5.9613e-01
  5806 |  8.4873e+00 |  1.4562e-03 |  9.0141e-03 |  3.0703e-04 | -5.9565e-03 |  5.9599e-01
  5807 |  8.4888e+00 |  1.4563e-03 |  4.2825e-03 |  8.5519e-03 |  5.1943e-04 |  5.9584e-01
  5808 |  8.4902e+00 |  1.4564e-03 |  1.4564e-03 | -1.0564e+00 |  1.8817e-01 |  5.9570e-01
  5809 |  8.4917e+00 |  1.4565e-03 |  1.7083e-01 |  3.4133e-01 |  8.6715e-04 |  5.9555e-01
  5810 |  8.4931e+00 |  1.4566e-03 |  1.9422e-02 |  3.8793e-02 |  6.6101e-03 |  5.9540e-01
  5811 |  8.4946e+00 |  1.4566e-03 |  5.4551e-02 |  1.0899e-01 |  3.3626e-04 |  5.9526e-01
  5812 |  8.4961e+00 |  1.4567e-03 |  5.4717e-02 |  1.0932e-01 |  3.4262e-04 |  5.9511e-01
  5813 |  8.4975e+00 |  1.4568e-03 |  6.6667e-01 |  1.0010e+00 | -3.0119e-02 |  5.9497e-01
  5814 |  8.4990e+00 |  1.4568e-03 |  6.6667e-01 |  1.0015e+00 | -9.3760e-02 |  5.9482e-01
  5815 |  8.5004e+00 |  1.4568e-03 |  1.9558e-02 |  3.9066e-02 |  6.6205e-03 |  5.9468e-01
  5816 |  8.5019e+00 |  1.4569e-03 |  1.7053e-01 |  3.4073e-01 |  9.3400e-04 |  5.9453e-01
  5817 |  8.5033e+00 |  1.4569e-03 |  6.6667e-01 |  1.0012e+00 | -1.5227e-02 |  5.9438e-01
  5818 |  8.5048e+00 |  1.4569e-03 |  6.6667e-01 |  1.0015e+00 | -1.4021e-01 |  5.9424e-01
  5819 |  8.5062e+00 |  1.4570e-03 |  1.7080e-01 |  3.4125e-01 |  9.4996e-04 |  5.9409e-01
  5820 |  8.5077e+00 |  1.4570e-03 |  7.5417e-02 |  1.5073e-01 |  1.4021e-01 |  5.9395e-01
  5821 |  8.5092e+00 |  1.4571e-03 |  1.9126e-01 |  3.8213e-01 |  1.2959e-05 |  5.9380e-01
  5822 |  8.5106e+00 |  1.4572e-03 |  1.7099e-01 |  3.4164e-01 |  9.7545e-04 |  5.9365e-01
  5823 |  8.5121e+00 |  1.4572e-03 |  6.6667e-01 |  1.0016e+00 | -3.3318e-02 |  5.9351e-01
  5824 |  8.5135e+00 |  1.4573e-03 |  1.7096e-01 |  3.4158e-01 |  9.9975e-04 |  5.9336e-01
  5825 |  8.5150e+00 |  1.4573e-03 |  1.7092e-01 |  3.4152e-01 |  1.0135e-03 |  5.9322e-01
  5826 |  8.5164e+00 |  1.4574e-03 |  5.5561e-02 |  1.1101e-01 |  3.6619e-04 |  5.9307e-01
  5827 |  8.5179e+00 |  1.4574e-03 |  1.9219e-02 |  3.8384e-02 |  6.6461e-03 |  5.9292e-01
  5828 |  8.5194e+00 |  1.4575e-03 |  6.6667e-01 |  1.0014e+00 |  4.6079e-02 |  5.9278e-01
  5829 |  8.5208e+00 |  1.4574e-03 |  1.7064e-01 |  3.4097e-01 |  1.0588e-03 |  5.9263e-01
  5830 |  8.5223e+00 |  1.4574e-03 |  1.4574e-03 | -1.0564e+00 |  1.8817e-01 |  5.9249e-01
  5831 |  8.5237e+00 |  1.4574e-03 |  1.4574e-03 | -1.0564e+00 |  1.8817e-01 |  5.9234e-01
  5832 |  8.5252e+00 |  1.4574e-03 |  1.4574e-03 | -1.0564e+00 |  1.8817e-01 |  5.9219e-01
  5833 |  8.5267e+00 |  1.4574e-03 |  1.9081e-01 |  3.8121e-01 |  1.8714e-05 |  5.9205e-01
  5834 |  8.5281e+00 |  1.4575e-03 |  4.5154e-02 |  9.0158e-02 |  1.4649e-03 |  5.9190e-01
  5835 |  8.5296e+00 |  1.4575e-03 |  1.7041e-01 |  3.4050e-01 |  1.0852e-03 |  5.9176e-01
  5836 |  8.5310e+00 |  1.4575e-03 |  5.6995e-02 |  1.1387e-01 |  3.3361e-04 |  5.9161e-01
  5837 |  8.5325e+00 |  1.4576e-03 |  4.9361e-03 |  9.8572e-03 |  6.4120e-04 |  5.9147e-01
  5838 |  8.5339e+00 |  1.4576e-03 |  4.4686e-02 |  8.9231e-02 |  1.5133e-03 |  5.9132e-01
  5839 |  8.5354e+00 |  1.4576e-03 |  1.1430e-02 |  2.2815e-02 |  8.9755e-03 |  5.9118e-01
  5840 |  8.5369e+00 |  1.4577e-03 |  1.7044e-01 |  3.4054e-01 |  1.1004e-03 |  5.9103e-01
  5841 |  8.5383e+00 |  1.4576e-03 |  3.5648e-02 |  7.1183e-02 |  1.6844e-02 |  5.9089e-01
  5842 |  8.5398e+00 |  1.4576e-03 |  6.6667e-01 |  1.0010e+00 |  1.8343e-02 |  5.9074e-01
  5843 |  8.5412e+00 |  1.4576e-03 |  5.7476e-02 |  1.1484e-01 |  3.3969e-04 |  5.9060e-01
  5844 |  8.5427e+00 |  1.4576e-03 |  1.1321e-02 |  2.2626e-02 |  1.0555e-03 |  5.9045e-01
  5845 |  8.5441e+00 |  1.4575e-03 |  3.5380e-02 |  7.0646e-02 |  1.6365e-02 |  5.9031e-01
  5846 |  8.5456e+00 |  1.4575e-03 |  1.7040e-01 |  3.4043e-01 |  1.1026e-03 |  5.9016e-01
  5847 |  8.5471e+00 |  1.4575e-03 |  6.6667e-01 |  1.0015e+00 |  5.1097e-02 |  5.9001e-01
  5848 |  8.5485e+00 |  1.4575e-03 |  6.6667e-01 |  1.0015e+00 |  5.1090e-02 |  5.8987e-01
  5849 |  8.5500e+00 |  1.4575e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  5.8972e-01
  5850 |  8.5514e+00 |  1.4575e-03 |  1.9048e-01 |  3.8056e-01 |  2.0415e-05 |  5.8958e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  5851 |  8.5529e+00 |  1.4575e-03 |  1.6992e-01 |  3.3945e-01 |  1.1089e-03 |  5.8943e-01
  5852 |  8.5543e+00 |  1.4576e-03 |  1.9044e-01 |  3.8048e-01 |  2.3138e-05 |  5.8929e-01
  5853 |  8.5558e+00 |  1.4576e-03 |  6.8751e-02 |  1.3739e-01 |  1.2346e-01 |  5.8914e-01
  5854 |  8.5573e+00 |  1.4576e-03 |  1.9033e-01 |  3.8025e-01 |  2.5070e-05 |  5.8900e-01
  5855 |  8.5587e+00 |  1.4576e-03 |  1.6985e-01 |  3.3935e-01 |  1.1702e-03 |  5.8886e-01
  5856 |  8.5602e+00 |  1.4576e-03 |  1.8894e-02 |  3.7725e-02 |  6.1810e-03 |  5.8871e-01
  5857 |  8.5616e+00 |  1.4576e-03 |  1.4576e-03 | -1.0564e+00 |  1.8817e-01 |  5.8857e-01
  5858 |  8.5631e+00 |  1.4577e-03 |  5.8094e-02 |  1.1607e-01 |  3.2787e-04 |  5.8842e-01
  5859 |  8.5645e+00 |  1.4577e-03 |  1.6964e-01 |  3.3898e-01 |  1.2476e-03 |  5.8828e-01
  5860 |  8.5660e+00 |  1.4577e-03 |  1.8974e-01 |  3.7905e-01 |  2.7370e-05 |  5.8813e-01
  5861 |  8.5675e+00 |  1.4577e-03 |  1.6948e-01 |  3.3866e-01 |  1.2610e-03 |  5.8799e-01
  5862 |  8.5689e+00 |  1.4577e-03 |  5.8174e-02 |  1.1624e-01 |  3.3830e-04 |  5.8784e-01
  5863 |  8.5704e+00 |  1.4577e-03 |  1.8961e-01 |  3.7881e-01 |  2.5850e-05 |  5.8770e-01
  5864 |  8.5718e+00 |  1.4577e-03 |  2.0638e-01 |  4.1221e-01 |  1.1904e-06 |  5.8755e-01
  5865 |  8.5733e+00 |  1.4578e-03 |  1.3456e-02 |  2.6870e-02 |  1.1552e-02 |  5.8741e-01
  5866 |  8.5748e+00 |  1.4578e-03 |  4.4324e-02 |  8.8502e-02 |  1.3298e-03 |  5.8726e-01
  5867 |  8.5762e+00 |  1.4579e-03 |  6.6667e-01 |  1.0020e+00 |  7.6866e-02 |  5.8712e-01
  5868 |  8.5777e+00 |  1.4579e-03 |  1.8980e-01 |  3.7922e-01 |  2.0930e-05 |  5.8697e-01
  5869 |  8.5791e+00 |  1.4579e-03 |  1.8984e-01 |  3.7931e-01 |  1.9983e-05 |  5.8683e-01
  5870 |  8.5806e+00 |  1.4579e-03 |  6.6667e-01 |  1.0013e+00 | -2.9684e-02 |  5.8668e-01
  5871 |  8.5820e+00 |  1.4580e-03 |  1.6943e-01 |  3.3850e-01 |  1.2437e-03 |  5.8654e-01
  5872 |  8.5835e+00 |  1.4580e-03 |  5.8794e-02 |  1.1749e-01 |  4.1306e-04 |  5.8639e-01
  5873 |  8.5850e+00 |  1.4580e-03 |  1.6943e-01 |  3.3851e-01 |  1.2518e-03 |  5.8625e-01
  5874 |  8.5864e+00 |  1.4580e-03 |  1.1608e-02 |  2.3204e-02 |  1.9539e-03 |  5.8610e-01
  5875 |  8.5879e+00 |  1.4580e-03 |  5.8872e-02 |  1.1763e-01 |  4.1845e-04 |  5.8596e-01
  5876 |  8.5893e+00 |  1.4580e-03 |  5.8935e-02 |  1.1775e-01 |  4.1573e-04 |  5.8581e-01
  5877 |  8.5908e+00 |  1.4580e-03 |  1.6935e-01 |  3.3833e-01 |  1.2679e-03 |  5.8567e-01
  5878 |  8.5922e+00 |  1.4580e-03 |  5.9073e-02 |  1.1802e-01 |  4.1186e-04 |  5.8553e-01
  5879 |  8.5937e+00 |  1.4580e-03 |  2.0358e-02 |  4.0664e-02 |  2.9796e-03 |  5.8538e-01
  5880 |  8.5952e+00 |  1.4581e-03 |  1.6941e-01 |  3.3844e-01 |  1.2346e-03 |  5.8524e-01
  5881 |  8.5966e+00 |  1.4581e-03 |  1.8907e-01 |  3.7774e-01 |  1.5811e-05 |  5.8509e-01
  5882 |  8.5981e+00 |  1.4582e-03 |  2.0511e-01 |  4.0963e-01 |  3.9083e-07 |  5.8495e-01
  5883 |  8.5995e+00 |  1.4582e-03 |  5.9287e-02 |  1.1845e-01 |  4.2104e-04 |  5.8480e-01
  5884 |  8.6010e+00 |  1.4583e-03 |  6.6667e-01 |  1.0010e+00 | -3.3214e-02 |  5.8466e-01
  5885 |  8.6025e+00 |  1.4583e-03 |  1.6911e-01 |  3.3786e-01 |  1.0840e-03 |  5.8451e-01
  5886 |  8.6039e+00 |  1.4584e-03 |  4.5287e-02 |  9.0421e-02 |  1.1026e-03 |  5.8437e-01
  5887 |  8.6054e+00 |  1.4585e-03 |  1.4800e-02 |  2.9547e-02 |  1.2983e-02 |  5.8422e-01
  5888 |  8.6068e+00 |  1.4585e-03 |  1.6891e-01 |  3.3748e-01 |  1.0530e-03 |  5.8408e-01
  5889 |  8.6083e+00 |  1.4585e-03 |  1.6889e-01 |  3.3745e-01 |  1.0560e-03 |  5.8393e-01
  5890 |  8.6097e+00 |  1.4585e-03 |  1.4585e-03 | -1.0564e+00 |  1.8817e-01 |  5.8379e-01
  5891 |  8.6112e+00 |  1.4585e-03 |  1.6888e-01 |  3.3745e-01 |  1.0649e-03 |  5.8364e-01
  5892 |  8.6127e+00 |  1.4586e-03 |  6.6667e-01 |  1.0010e+00 |  2.1567e-02 |  5.8350e-01
  5893 |  8.6141e+00 |  1.4586e-03 |  6.6667e-01 |  1.0016e+00 | -1.1533e-01 |  5.8336e-01
  5894 |  8.6156e+00 |  1.4586e-03 |  1.4586e-03 | -1.0564e+00 |  1.8817e-01 |  5.8321e-01
  5895 |  8.6170e+00 |  1.4586e-03 |  1.4586e-03 | -1.0564e+00 |  1.8817e-01 |  5.8307e-01
  5896 |  8.6185e+00 |  1.4585e-03 |  4.6776e-02 |  9.3388e-02 |  1.1231e-03 |  5.8292e-01
  5897 |  8.6200e+00 |  1.4585e-03 |  6.6667e-01 |  1.0010e+00 |  2.2305e-02 |  5.8278e-01
  5898 |  8.6214e+00 |  1.4584e-03 |  1.6833e-01 |  3.3635e-01 |  1.1949e-03 |  5.8264e-01
  5899 |  8.6229e+00 |  1.4584e-03 |  1.6807e-01 |  3.3583e-01 |  1.2129e-03 |  5.8249e-01
  5900 |  8.6243e+00 |  1.4583e-03 |  1.6788e-01 |  3.3545e-01 |  1.2315e-03 |  5.8235e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  5901 |  8.6258e+00 |  1.4583e-03 |  6.6667e-01 |  1.0011e+00 |  3.9486e-03 |  5.8220e-01
  5902 |  8.6272e+00 |  1.4582e-03 |  6.6667e-01 |  1.0009e+00 |  2.3200e-02 |  5.8206e-01
  5903 |  8.6287e+00 |  1.4582e-03 |  1.4582e-03 | -1.0564e+00 |  1.8817e-01 |  5.8191e-01
  5904 |  8.6302e+00 |  1.4581e-03 |  6.6667e-01 |  1.0018e+00 |  3.3502e-02 |  5.8177e-01
  5905 |  8.6316e+00 |  1.4581e-03 |  1.6711e-01 |  3.3390e-01 |  1.3234e-03 |  5.8162e-01
  5906 |  8.6331e+00 |  1.4581e-03 |  1.7138e-02 |  3.4216e-02 |  1.4926e-02 |  5.8148e-01
  5907 |  8.6345e+00 |  1.4580e-03 |  1.8739e-01 |  3.7435e-01 |  1.5052e-05 |  5.8134e-01
  5908 |  8.6360e+00 |  1.4580e-03 |  6.6667e-01 |  1.0010e+00 | -3.7008e-02 |  5.8119e-01
  5909 |  8.6375e+00 |  1.4579e-03 |  6.6667e-01 |  1.0011e+00 |  2.3065e-02 |  5.8105e-01
  5910 |  8.6389e+00 |  1.4579e-03 |  1.8740e-01 |  3.7439e-01 |  1.9413e-05 |  5.8090e-01
  5911 |  8.6404e+00 |  1.4579e-03 |  6.6667e-01 |  1.0010e+00 |  7.3829e-02 |  5.8076e-01
  5912 |  8.6418e+00 |  1.4578e-03 |  1.6880e-01 |  3.3717e-01 |  4.1575e-04 |  5.8062e-01
  5913 |  8.6433e+00 |  1.4578e-03 |  1.6691e-01 |  3.3344e-01 |  1.4402e-03 |  5.8047e-01
  5914 |  8.6447e+00 |  1.4578e-03 |  1.6690e-01 |  3.3343e-01 |  1.4546e-03 |  5.8033e-01
  5915 |  8.6462e+00 |  1.4578e-03 |  6.6667e-01 |  1.0011e+00 | -3.8333e-02 |  5.8019e-01
  5916 |  8.6477e+00 |  1.4577e-03 |  1.6687e-01 |  3.3337e-01 |  1.4854e-03 |  5.8004e-01
  5917 |  8.6491e+00 |  1.4577e-03 |  6.6667e-01 |  1.0018e+00 |  7.8393e-02 |  5.7990e-01
  5918 |  8.6506e+00 |  1.4577e-03 |  1.4577e-03 | -1.0564e+00 |  1.8817e-01 |  5.7976e-01
  5919 |  8.6520e+00 |  1.4576e-03 |  1.6844e-01 |  3.3646e-01 |  4.3665e-04 |  5.7961e-01
  5920 |  8.6535e+00 |  1.4576e-03 |  6.6667e-01 |  1.0014e+00 |  2.3037e-02 |  5.7947e-01
  5921 |  8.6549e+00 |  1.4576e-03 | -3.5545e-02 | -4.4686e-03 |  1.6936e-03 |  5.7933e-01
  5922 |  8.6564e+00 |  1.4575e-03 |  1.6701e-01 |  3.3367e-01 |  1.5939e-03 |  5.7919e-01
  5923 |  8.6579e+00 |  1.4575e-03 |  1.6696e-01 |  3.3355e-01 |  1.6106e-03 |  5.7904e-01
  5924 |  8.6593e+00 |  1.4575e-03 |  2.4472e-02 |  4.8895e-02 |  4.6902e-04 |  5.7890e-01
  5925 |  8.6608e+00 |  1.4574e-03 |  2.1831e-02 |  4.3608e-02 |  5.7435e-03 |  5.7876e-01
  5926 |  8.6622e+00 |  1.4574e-03 |  3.5305e-02 |  7.0498e-02 |  1.2014e-02 |  5.7861e-01
  5927 |  8.6637e+00 |  1.4573e-03 |  1.6687e-01 |  3.3339e-01 |  1.6316e-03 |  5.7847e-01
  5928 |  8.6652e+00 |  1.4573e-03 |  1.6667e-01 |  3.3300e-01 |  1.6263e-03 |  5.7833e-01
  5929 |  8.6666e+00 |  1.4573e-03 |  6.6667e-01 |  1.0010e+00 | -4.0281e-02 |  5.7818e-01
  5930 |  8.6681e+00 |  1.4572e-03 |  1.6743e-01 |  3.3443e-01 |  4.6653e-04 |  5.7804e-01
  5931 |  8.6695e+00 |  1.4572e-03 |  1.3728e-02 |  2.7445e-02 |  2.8943e-03 |  5.7790e-01
  5932 |  8.6710e+00 |  1.4571e-03 |  6.6667e-01 |  1.0010e+00 | -4.0392e-02 |  5.7775e-01
  5933 |  8.6724e+00 |  1.4570e-03 |  4.7134e-02 |  9.4117e-02 |  1.1356e-03 |  5.7761e-01
  5934 |  8.6739e+00 |  1.4570e-03 |  6.1344e-02 |  1.2259e-01 |  5.6110e-04 |  5.7747e-01
  5935 |  8.6753e+00 |  1.4569e-03 |  1.6602e-01 |  3.3171e-01 |  1.6623e-03 |  5.7732e-01
  5936 |  8.6768e+00 |  1.4569e-03 |  1.3707e-02 |  2.7404e-02 |  2.9223e-03 |  5.7718e-01
  5937 |  8.6783e+00 |  1.4568e-03 |  1.8280e-02 |  3.6498e-02 |  6.2087e-03 |  5.7704e-01
  5938 |  8.6797e+00 |  1.4567e-03 |  1.8250e-02 |  3.6439e-02 |  6.1993e-03 |  5.7690e-01
  5939 |  8.6812e+00 |  1.4567e-03 |  1.6546e-01 |  3.3060e-01 |  1.6855e-03 |  5.7675e-01
  5940 |  8.6826e+00 |  1.4565e-03 |  1.4021e-02 |  2.8032e-02 |  2.9739e-03 |  5.7661e-01
  5941 |  8.6841e+00 |  1.4565e-03 |  6.2331e-02 |  1.2456e-01 |  6.0891e-04 |  5.7647e-01
  5942 |  8.6855e+00 |  1.4563e-03 |  6.6667e-01 |  1.0015e+00 |  3.1165e-03 |  5.7633e-01
  5943 |  8.6870e+00 |  1.4562e-03 |  6.6667e-01 |  1.0008e+00 |  2.4843e-02 |  5.7618e-01
  5944 |  8.6885e+00 |  1.4561e-03 |  6.6667e-01 |  1.0010e+00 | -4.0716e-02 |  5.7604e-01
  5945 |  8.6899e+00 |  1.4560e-03 |  2.2234e-02 |  4.4412e-02 |  6.2883e-03 |  5.7590e-01
  5946 |  8.6914e+00 |  1.4559e-03 |  1.8558e-01 |  3.7074e-01 |  1.0197e-05 |  5.7576e-01
  5947 |  8.6928e+00 |  1.4559e-03 |  1.6461e-01 |  3.2888e-01 |  1.6358e-03 |  5.7562e-01
  5948 |  8.6943e+00 |  1.4559e-03 |  6.6667e-01 |  1.0011e+00 |  8.1248e-02 |  5.7547e-01
  5949 |  8.6957e+00 |  1.4559e-03 |  1.6467e-01 |  3.2899e-01 |  1.6298e-03 |  5.7533e-01
  5950 |  8.6972e+00 |  1.4559e-03 |  6.6667e-01 |  1.0005e+00 | -6.0435e-02 |  5.7519e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  5951 |  8.6987e+00 |  1.4560e-03 |  1.6464e-01 |  3.2893e-01 |  1.6071e-03 |  5.7505e-01
  5952 |  8.7001e+00 |  1.4560e-03 |  6.2698e-02 |  1.2529e-01 |  6.2806e-04 |  5.7491e-01
