Taylor-Green Vortex
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_g8FRco.so
[0 - 7f84910fd780] {4}{threads}: reservation ('CPU proc 1d00000000000003') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization
TKE, Enstrophy = 4096, 24576
  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   851 |  2.5220e+00 |  2.9531e-03 |  2.2893e-07 | -1.1908e-01 | -9.6304e-02 |  1.0003e+00 |  1.9313e+00
   852 |  2.5249e+00 |  2.9531e-03 |  6.9265e-03 | -7.4348e-03 | 2.2069e-312 |  1.0003e+00 |  1.9339e+00
   853 |  2.5279e+00 |  2.9531e-03 |  5.4652e-03 | -4.4141e-02 | -6.5300e-03 |  1.0003e+00 |  1.9366e+00
   854 |  2.5308e+00 |  2.9531e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0003e+00 |  1.9393e+00
   855 |  2.5338e+00 |  2.9530e-03 | -0.0000e+00 |  5.0930e+00 | -1.3547e-02 |  1.0003e+00 |  1.9420e+00
   856 |  2.5367e+00 |  2.9530e-03 |  0.0000e+00 |  5.0930e+00 |  1.0321e+00 |  1.0003e+00 |  1.9447e+00
   857 |  2.5397e+00 |  2.9530e-03 |  0.0000e+00 |  5.0930e+00 |  1.0806e+00 |  1.0003e+00 |  1.9475e+00
   858 |  2.5427e+00 |  2.9530e-03 |  0.0000e+00 |  5.0930e+00 |  8.5384e-01 |  1.0003e+00 |  1.9502e+00
   859 |  2.5456e+00 |  2.9531e-03 |  8.0326e-07 | -1.3730e-01 | -1.4926e-01 |  1.0004e+00 |  1.9530e+00
   860 |  2.5486e+00 |  2.9531e-03 |  7.1582e-03 | -3.0212e-03 |  9.2995e-01 |  1.0004e+00 |  1.9558e+00
   861 |  2.5515e+00 |  2.9531e-03 |  7.1833e-03 |  1.4036e-04 | -5.4033e-02 |  1.0004e+00 |  1.9585e+00
   862 |  2.5545e+00 |  2.9531e-03 |  7.1528e-03 |  2.6592e-03 |  8.5508e-01 |  1.0004e+00 |  1.9613e+00
   863 |  2.5574e+00 |  2.9531e-03 | -0.0000e+00 |  5.0930e+00 | -3.2142e-03 |  1.0004e+00 |  1.9641e+00
   864 |  2.5604e+00 |  2.9530e-03 | -0.0000e+00 |  5.0930e+00 | -9.0312e-03 |  1.0004e+00 |  1.9669e+00
   865 |  2.5633e+00 |  2.9529e-03 |  8.9873e-01 |  3.0962e-02 |  1.0241e+00 |  1.0004e+00 |  1.9697e+00
   866 |  2.5663e+00 |  2.9529e-03 |  1.3141e-02 | -4.4337e-02 | -5.8235e-02 |  1.0004e+00 |  1.9724e+00
   867 |  2.5692e+00 |  2.9528e-03 |  8.7033e-01 |  3.2518e-02 | -1.1171e-01 |  1.0004e+00 |  1.9752e+00
   868 |  2.5722e+00 |  2.9528e-03 |  7.1348e-03 | -6.9749e-03 | -1.2123e-02 |  1.0004e+00 |  1.9779e+00
   869 |  2.5751e+00 |  2.9527e-03 |  2.9527e-03 | -1.0564e+00 |  1.8817e-01 |  1.0004e+00 |  1.9806e+00
   870 |  2.5781e+00 |  2.9527e-03 |  4.4138e-07 | -1.4813e-01 |  1.4669e+00 |  1.0004e+00 |  1.9833e+00
   871 |  2.5810e+00 |  2.9527e-03 |  0.0000e+00 |  3.3333e-01 |  1.4923e+00 |  1.0004e+00 |  1.9860e+00
   872 |  2.5840e+00 |  2.9527e-03 |  7.2669e-03 | -7.2915e-03 |  1.3094e+00 |  1.0004e+00 |  1.9888e+00
   873 |  2.5869e+00 |  2.9528e-03 | -0.0000e+00 |  5.0930e+00 | -1.8118e-03 |  1.0004e+00 |  1.9915e+00
   874 |  2.5899e+00 |  2.9528e-03 |  0.0000e+00 |  5.0930e+00 |  8.6301e-01 |  1.0004e+00 |  1.9943e+00
   875 |  2.5929e+00 |  2.9528e-03 |  8.8902e-01 |  3.5397e-02 |  1.0092e+00 |  1.0004e+00 |  1.9971e+00
   876 |  2.5958e+00 |  2.9528e-03 | -0.0000e+00 |  5.0930e+00 | -1.2268e+00 |  1.0004e+00 |  1.9999e+00
   877 |  2.5988e+00 |  2.9528e-03 |  1.4223e-02 | -1.4331e-02 |  3.2623e-02 |  1.0004e+00 |  2.0028e+00
   878 |  2.6017e+00 |  2.9527e-03 |  8.9529e-01 |  2.9474e-02 |  1.0061e+00 |  1.0004e+00 |  2.0056e+00
   879 |  2.6047e+00 |  2.9526e-03 |  9.3717e-01 |  2.7139e-02 | -1.1886e+00 |  1.0004e+00 |  2.0085e+00
   880 |  2.6076e+00 |  2.9525e-03 |  7.3894e-03 | -2.3056e-02 |  1.1725e+00 |  1.0004e+00 |  2.0113e+00
   881 |  2.6106e+00 |  2.9524e-03 |  7.4289e-03 | -1.0950e-02 |  9.9730e-01 |  1.0004e+00 |  2.0142e+00
   882 |  2.6135e+00 |  2.9524e-03 |  7.4464e-03 | -9.2396e-03 | -2.4521e-02 |  1.0004e+00 |  2.0171e+00
   883 |  2.6165e+00 |  2.9524e-03 |  7.4591e-03 | -6.7111e-03 |  9.5938e-01 |  1.0004e+00 |  2.0199e+00
   884 |  2.6194e+00 |  2.9524e-03 |  1.4791e-02 | -3.0917e-02 | -6.8064e-03 |  1.0004e+00 |  2.0228e+00
   885 |  2.6224e+00 |  2.9525e-03 |  6.6667e-01 |  1.0017e+00 | -5.7081e-02 |  1.0004e+00 |  2.0256e+00
   886 |  2.6253e+00 |  2.9526e-03 |  2.0225e-07 | -1.6658e-01 | -2.3745e+00 |  1.0004e+00 |  2.0285e+00
   887 |  2.6283e+00 |  2.9526e-03 |  9.5629e-01 |  4.9451e-02 | -1.0175e-02 |  1.0004e+00 |  2.0313e+00
   888 |  2.6312e+00 |  2.9525e-03 |  2.9525e-03 | -1.0564e+00 |  1.8817e-01 |  1.0004e+00 |  2.0342e+00
   889 |  2.6342e+00 |  2.9525e-03 | -0.0000e+00 |  5.0930e+00 | -9.6282e-01 |  1.0004e+00 |  2.0370e+00
   890 |  2.6371e+00 |  2.9525e-03 |  7.7627e-03 | -8.6945e-03 |  8.8207e-01 |  1.0004e+00 |  2.0399e+00
   891 |  2.6401e+00 |  2.9525e-03 |  1.6098e-02 | -1.8742e-02 | -1.4484e-02 |  1.0004e+00 |  2.0428e+00
   892 |  2.6430e+00 |  2.9524e-03 |  7.8586e-03 | -7.5558e-03 | -1.2330e+00 |  1.0004e+00 |  2.0456e+00
   893 |  2.6460e+00 |  2.9524e-03 |  0.0000e+00 |  3.3333e-01 | -4.3350e-02 |  1.0004e+00 |  2.0485e+00
   894 |  2.6490e+00 |  2.9524e-03 |  7.9521e-03 | -1.3740e-02 | -4.3944e-03 |  1.0004e+00 |  2.0515e+00
   895 |  2.6519e+00 |  2.9524e-03 |  7.9669e-03 | -1.5130e-02 | -1.9167e-02 |  1.0004e+00 |  2.0544e+00
   896 |  2.6549e+00 |  2.9524e-03 |  7.9592e-03 | -1.4946e-02 |  1.6624e-02 |  1.0004e+00 |  2.0574e+00
   897 |  2.6578e+00 |  2.9524e-03 |  7.5258e-06 | -1.6797e-02 | -1.1789e+00 |  1.0004e+00 |  2.0603e+00
   898 |  2.6608e+00 |  2.9524e-03 |  0.0000e+00 |  5.0930e+00 |  1.5059e+00 |  1.0004e+00 |  2.0633e+00
   899 |  2.6637e+00 |  2.9525e-03 |  9.1371e-03 | -5.3554e-02 | -3.0188e-02 |  1.0004e+00 |  2.0663e+00
   900 |  2.6667e+00 |  2.9525e-03 |  3.0340e-06 | -2.0619e-01 |  9.7296e-01 |  1.0004e+00 |  2.0693e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   901 |  2.6696e+00 |  2.9524e-03 |  0.0000e+00 |  3.3333e-01 | -1.4826e-01 |  1.0004e+00 |  2.0723e+00
   902 |  2.6726e+00 |  2.9523e-03 |  9.8752e-01 |  4.5783e-02 |  6.1909e-01 |  1.0004e+00 |  2.0753e+00
   903 |  2.6755e+00 |  2.9522e-03 |  9.5581e-01 |  2.1369e-02 |  1.3829e+00 |  1.0004e+00 |  2.0783e+00
   904 |  2.6785e+00 |  2.9521e-03 |  0.0000e+00 |  3.3333e-01 |  1.5106e+00 |  1.0004e+00 |  2.0813e+00
   905 |  2.6814e+00 |  2.9521e-03 |  8.1097e-03 | -1.0118e-03 |  2.0521e-02 |  1.0004e+00 |  2.0842e+00
   906 |  2.6844e+00 |  2.9521e-03 |  0.0000e+00 |  3.3333e-01 |  9.8273e-01 |  1.0004e+00 |  2.0872e+00
   907 |  2.6873e+00 |  2.9521e-03 |  9.6668e-01 |  1.7358e-02 |  2.1665e-02 |  1.0004e+00 |  2.0902e+00
   908 |  2.6903e+00 |  2.9519e-03 |  8.2121e-03 | -6.9150e-03 |  1.5112e+00 |  1.0004e+00 |  2.0932e+00
   909 |  2.6932e+00 |  2.9518e-03 |  1.7736e-02 | -2.9048e-02 |  1.4142e+00 |  1.0004e+00 |  2.0962e+00
   910 |  2.6962e+00 |  2.9517e-03 |  9.9968e-01 |  4.4308e-02 |  7.2159e-03 |  1.0004e+00 |  2.0992e+00
   911 |  2.6991e+00 |  2.9516e-03 |  0.0000e+00 |  5.0930e+00 |  9.5616e-01 |  1.0004e+00 |  2.1022e+00
   912 |  2.7021e+00 |  2.9517e-03 |  0.0000e+00 |  5.0930e+00 |  2.3227e-02 |  1.0004e+00 |  2.1052e+00
   913 |  2.7050e+00 |  2.9518e-03 | -0.0000e+00 |  5.0930e+00 |  2.5828e-04 |  1.0004e+00 |  2.1082e+00
   914 |  2.7080e+00 |  2.9519e-03 |  0.0000e+00 |  3.3333e-01 | -1.1827e+00 |  1.0004e+00 |  2.1113e+00
   915 |  2.7109e+00 |  2.9520e-03 |  8.1144e-03 | -3.5198e-03 |  8.9666e-01 |  1.0004e+00 |  2.1143e+00
   916 |  2.7139e+00 |  2.9519e-03 |  8.1777e-03 | -5.1901e-03 | -6.6988e-02 |  1.0004e+00 |  2.1174e+00
   917 |  2.7168e+00 |  2.9518e-03 |  1.0170e+00 |  4.0607e-02 |  9.0256e-02 |  1.0004e+00 |  2.1205e+00
   918 |  2.7198e+00 |  2.9517e-03 |  1.1769e-02 | -7.9778e-02 |  6.7335e-01 |  1.0004e+00 |  2.1236e+00
   919 |  2.7228e+00 |  2.9517e-03 |  1.0303e+00 |  2.5548e-02 |  2.3724e-01 |  1.0004e+00 |  2.1267e+00
   920 |  2.7257e+00 |  2.9517e-03 |  0.0000e+00 |  5.0930e+00 |  1.5204e-02 |  1.0004e+00 |  2.1298e+00
   921 |  2.7287e+00 |  2.9516e-03 |  0.0000e+00 |  3.3333e-01 |  1.2293e+00 |  1.0004e+00 |  2.1330e+00
   922 |  2.7316e+00 |  2.9517e-03 | -0.0000e+00 |  5.0930e+00 | -1.2662e-01 |  1.0004e+00 |  2.1361e+00
   923 |  2.7346e+00 |  2.9517e-03 | -0.0000e+00 |  5.0930e+00 | -6.1703e-02 |  1.0004e+00 |  2.1392e+00
   924 |  2.7375e+00 |  2.9517e-03 |  9.4649e-07 | -2.4560e-01 | -2.1206e-02 |  1.0004e+00 |  2.1423e+00
   925 |  2.7405e+00 |  2.9516e-03 |  6.6667e-01 |  1.0017e+00 | -5.6370e-02 |  1.0004e+00 |  2.1455e+00
   926 |  2.7434e+00 |  2.9516e-03 |  1.9450e-02 |  2.7330e-02 | -1.2511e+00 |  1.0004e+00 |  2.1486e+00
   927 |  2.7464e+00 |  2.9516e-03 |  8.9165e-03 |  7.7247e-03 |  1.2855e-02 |  1.0004e+00 |  2.1517e+00
   928 |  2.7493e+00 |  2.9515e-03 |  1.0133e+00 |  4.2140e-02 |  9.4246e-01 |  1.0003e+00 |  2.1549e+00
   929 |  2.7523e+00 |  2.9516e-03 | -0.0000e+00 |  5.0930e+00 |  7.7057e-03 |  1.0003e+00 |  2.1581e+00
   930 |  2.7552e+00 |  2.9515e-03 |  1.4126e-02 | -9.2679e-02 |  9.4430e-01 |  1.0003e+00 |  2.1613e+00
   931 |  2.7582e+00 |  2.9515e-03 |  7.7212e-06 | -2.6467e-01 | -9.8730e-02 |  1.0003e+00 |  2.1645e+00
   932 |  2.7611e+00 |  2.9514e-03 |  1.4510e-02 | -9.7423e-02 |  1.4364e+00 |  1.0003e+00 |  2.1677e+00
   933 |  2.7641e+00 |  2.9514e-03 |  1.0403e+00 |  1.4686e-02 | -4.7137e-02 |  1.0003e+00 |  2.1709e+00
   934 |  2.7670e+00 |  2.9514e-03 | -0.0000e+00 |  5.0930e+00 | -1.9243e-02 |  1.0003e+00 |  2.1742e+00
   935 |  2.7700e+00 |  2.9513e-03 |  0.0000e+00 |  3.3333e-01 | -7.6643e-01 |  1.0003e+00 |  2.1774e+00
   936 |  2.7729e+00 |  2.9513e-03 |  8.9425e-03 | -1.5493e-02 | -6.9119e-03 |  1.0003e+00 |  2.1807e+00
   937 |  2.7759e+00 |  2.9514e-03 |  0.0000e+00 |  5.0930e+00 |  3.3036e-02 |  1.0003e+00 |  2.1840e+00
   938 |  2.7788e+00 |  2.9513e-03 | -0.0000e+00 |  5.0930e+00 | -1.6177e-02 |  1.0003e+00 |  2.1872e+00
   939 |  2.7818e+00 |  2.9512e-03 |  8.9921e-03 | -3.2628e-03 | -7.7697e-01 |  1.0003e+00 |  2.1905e+00
   940 |  2.7847e+00 |  2.9511e-03 |  9.0295e-03 | -1.6747e-03 | -6.1631e-02 |  1.0003e+00 |  2.1939e+00
   941 |  2.7877e+00 |  2.9509e-03 |  9.1376e-03 | -5.7005e-03 |  1.2968e+00 |  1.0003e+00 |  2.1972e+00
   942 |  2.7906e+00 |  2.9508e-03 |  0.0000e+00 |  5.0930e+00 |  9.0856e-01 |  1.0003e+00 |  2.2006e+00
   943 |  2.7936e+00 |  2.9506e-03 |  9.3624e-03 | -1.2621e-02 |  1.0561e-03 |  1.0003e+00 |  2.2039e+00
   944 |  2.7965e+00 |  2.9506e-03 |  1.7837e-02 | -3.6987e-02 |  3.8524e-02 |  1.0003e+00 |  2.2073e+00
   945 |  2.7995e+00 |  2.9506e-03 |  1.6649e-02 | -5.1773e-02 | -1.7337e-02 |  1.0003e+00 |  2.2107e+00
   946 |  2.8024e+00 |  2.9507e-03 | -0.0000e+00 |  5.0930e+00 | -9.3704e-02 |  1.0003e+00 |  2.2141e+00
   947 |  2.8054e+00 |  2.9507e-03 | -0.0000e+00 |  5.0930e+00 | -2.8946e-02 |  1.0003e+00 |  2.2175e+00
   948 |  2.8083e+00 |  2.9507e-03 |  9.8700e-01 |  4.9380e-02 |  9.2629e-01 |  1.0003e+00 |  2.2209e+00
   949 |  2.8113e+00 |  2.9507e-03 |  5.4200e-04 |  2.5474e-02 | -1.2663e-03 |  1.0003e+00 |  2.2243e+00
   950 |  2.8142e+00 |  2.9508e-03 |  0.0000e+00 |  3.3333e-01 | -1.0895e+00 |  1.0003e+00 |  2.2278e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   951 |  2.8172e+00 |  2.9507e-03 |  0.0000e+00 |  3.3333e-01 |  1.5269e+00 |  1.0003e+00 |  2.2312e+00
   952 |  2.8201e+00 |  2.9506e-03 |  9.3035e-03 | -3.0694e-03 |  1.8776e-02 |  1.0003e+00 |  2.2347e+00
   953 |  2.8231e+00 |  2.9506e-03 |  1.2032e-04 | -2.9841e-01 | -1.0143e+00 |  1.0003e+00 |  2.2381e+00
   954 |  2.8260e+00 |  2.9505e-03 | -0.0000e+00 |  5.0930e+00 |  2.4766e-02 |  1.0003e+00 |  2.2416e+00
   955 |  2.8290e+00 |  2.9503e-03 | -0.0000e+00 |  5.0930e+00 | -1.6292e-02 |  1.0003e+00 |  2.2451e+00
   956 |  2.8319e+00 |  2.9501e-03 |  9.4119e-03 | -5.2908e-03 |  1.5085e+00 |  1.0002e+00 |  2.2486e+00
   957 |  2.8349e+00 |  2.9499e-03 |  1.0045e+00 |  3.3706e-02 |  1.8817e-01 |  1.0002e+00 |  2.2521e+00
   958 |  2.8378e+00 |  2.9497e-03 |  1.1343e+00 |  9.9236e-03 |  1.5359e+00 |  1.0002e+00 |  2.2556e+00
   959 |  2.8408e+00 |  2.9496e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0002e+00 |  2.2592e+00
   960 |  2.8437e+00 |  2.9496e-03 |  9.7732e-03 | -8.0405e-03 | -2.3306e+00 |  1.0002e+00 |  2.2627e+00
   961 |  2.8467e+00 |  2.9497e-03 |  0.0000e+00 |  5.0930e+00 |  6.1696e-03 |  1.0002e+00 |  2.2663e+00
   962 |  2.8496e+00 |  2.9496e-03 |  0.0000e+00 |  5.0930e+00 | -2.1691e-02 |  1.0002e+00 |  2.2698e+00
   963 |  2.8526e+00 |  2.9495e-03 |  0.0000e+00 |  3.3333e-01 |  1.5355e+00 |  1.0002e+00 |  2.2734e+00
   964 |  2.8555e+00 |  2.9495e-03 |  9.8953e-01 | -3.3662e-03 |  7.6023e-02 |  1.0002e+00 |  2.2770e+00
   965 |  2.8585e+00 |  2.9496e-03 |  0.0000e+00 |  5.0930e+00 |  8.8752e-01 |  1.0002e+00 |  2.2805e+00
   966 |  2.8614e+00 |  2.9496e-03 |  1.0121e-02 | -1.4237e-02 | -9.6918e-03 |  1.0002e+00 |  2.2841e+00
   967 |  2.8644e+00 |  2.9497e-03 |  0.0000e+00 |  5.0930e+00 |  8.8040e-01 |  1.0002e+00 |  2.2878e+00
   968 |  2.8673e+00 |  2.9498e-03 |  1.5999e-02 |  2.3286e-02 | -1.7920e-02 |  1.0001e+00 |  2.2914e+00
   969 |  2.8703e+00 |  2.9498e-03 |  0.0000e+00 |  5.0930e+00 |  1.5389e+00 |  1.0001e+00 |  2.2950e+00
   970 |  2.8732e+00 |  2.9496e-03 |  1.9362e-04 |  3.7131e-02 |  1.9293e+00 |  1.0001e+00 |  2.2987e+00
   971 |  2.8762e+00 |  2.9494e-03 |  0.0000e+00 |  5.0930e+00 | -7.2673e-03 |  1.0001e+00 |  2.3024e+00
   972 |  2.8791e+00 |  2.9492e-03 |  9.7237e-03 |  4.1042e-03 |  1.9260e+00 |  1.0001e+00 |  2.3061e+00
   973 |  2.8821e+00 |  2.9491e-03 |  1.1608e+00 |  2.6899e-02 |  1.4079e+00 |  1.0001e+00 |  2.3098e+00
   974 |  2.8850e+00 |  2.9490e-03 |  9.5992e-03 |  1.0123e-02 |  1.9217e-02 |  1.0001e+00 |  2.3135e+00
   975 |  2.8880e+00 |  2.9491e-03 |  1.2319e-02 |  2.1519e-02 |  8.5605e-01 |  1.0001e+00 |  2.3172e+00
   976 |  2.8909e+00 |  2.9492e-03 |  0.0000e+00 |  3.3333e-01 |  1.6129e-01 |  1.0000e+00 |  2.3210e+00
   977 |  2.8939e+00 |  2.9490e-03 |  9.7480e-01 |  1.7575e-02 | -5.2343e-02 |  1.0000e+00 |  2.3247e+00
   978 |  2.8968e+00 |  2.9489e-03 | -0.0000e+00 |  5.0930e+00 | -1.0321e+00 |  1.0000e+00 |  2.3285e+00
   979 |  2.8998e+00 |  2.9488e-03 |  5.3826e-03 | -3.6177e-01 | -8.9016e-03 |  1.0000e+00 |  2.3323e+00
   980 |  2.9027e+00 |  2.9488e-03 |  5.9054e-03 |  2.3254e-02 |  2.3053e-02 |  9.9999e-01 |  2.3360e+00
   981 |  2.9057e+00 |  2.9487e-03 |  9.4880e-03 | -2.1840e-02 |  9.3020e-01 |  9.9997e-01 |  2.3398e+00
   982 |  2.9086e+00 |  2.9487e-03 |  9.7935e-03 | -1.7960e-02 | -1.2626e+00 |  9.9996e-01 |  2.3437e+00
   983 |  2.9116e+00 |  2.9486e-03 |  1.0627e-02 | -4.9464e-03 | -1.9078e-02 |  9.9994e-01 |  2.3475e+00
   984 |  2.9145e+00 |  2.9485e-03 |  0.0000e+00 |  5.0930e+00 |  7.5655e-03 |  9.9992e-01 |  2.3513e+00
   985 |  2.9175e+00 |  2.9484e-03 |  9.9717e-03 | -1.1552e-02 |  8.4556e-01 |  9.9991e-01 |  2.3551e+00
   986 |  2.9204e+00 |  2.9483e-03 |  1.0210e-02 | -7.8323e-03 |  1.5179e-01 |  9.9989e-01 |  2.3590e+00
   987 |  2.9234e+00 |  2.9483e-03 |  3.4075e-03 |  5.4374e-02 |  6.8738e-02 |  9.9987e-01 |  2.3628e+00
   988 |  2.9263e+00 |  2.9483e-03 |  0.0000e+00 |  3.3333e-01 | -6.7838e-02 |  9.9985e-01 |  2.3667e+00
   989 |  2.9293e+00 |  2.9483e-03 |  9.6997e-01 |  1.6137e-02 | -7.1735e-02 |  9.9983e-01 |  2.3706e+00
   990 |  2.9322e+00 |  2.9481e-03 | -0.0000e+00 |  5.0930e+00 | -6.3254e-03 |  9.9981e-01 |  2.3745e+00
   991 |  2.9352e+00 |  2.9480e-03 | -0.0000e+00 |  5.0930e+00 | -5.6829e-03 |  9.9979e-01 |  2.3784e+00
   992 |  2.9381e+00 |  2.9479e-03 |  3.7992e-05 |  5.7406e-02 | -2.2058e-01 |  9.9977e-01 |  2.3823e+00
   993 |  2.9411e+00 |  2.9480e-03 |  1.0558e-02 | -3.4190e-03 | -5.6478e-03 |  9.9975e-01 |  2.3863e+00
   994 |  2.9440e+00 |  2.9482e-03 |  1.1940e-03 |  8.7227e-02 | -1.0417e+00 |  9.9973e-01 |  2.3903e+00
   995 |  2.9470e+00 |  2.9484e-03 |  1.0251e-02 | -5.3286e-03 | 2.2705e-312 |  9.9971e-01 |  2.3943e+00
   996 |  2.9499e+00 |  2.9486e-03 |  2.4776e-03 | -4.0768e-01 |  9.1866e-01 |  9.9969e-01 |  2.3983e+00
   997 |  2.9529e+00 |  2.9487e-03 |  9.9445e-03 | -4.7364e-03 |  3.1583e-01 |  9.9967e-01 |  2.4023e+00
   998 |  2.9558e+00 |  2.9487e-03 |  0.0000e+00 |  5.0930e+00 |  1.6253e+00 |  9.9965e-01 |  2.4064e+00
   999 |  2.9587e+00 |  2.9487e-03 |  9.9622e-03 | -2.0494e-03 |  1.0705e-04 |  9.9963e-01 |  2.4104e+00
  1000 |  2.9617e+00 |  2.9487e-03 |  8.0229e-01 | -1.4233e-02 |  8.5193e-02 |  9.9960e-01 |  2.4145e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1001 |  2.9646e+00 |  2.9486e-03 | -0.0000e+00 |  5.0930e+00 | -1.2454e+00 |  9.9958e-01 |  2.4185e+00
  1002 |  2.9676e+00 |  2.9484e-03 |  0.0000e+00 |  5.0930e+00 |  1.4607e+00 |  9.9955e-01 |  2.4226e+00
  1003 |  2.9705e+00 |  2.9482e-03 |  1.1173e-02 |  1.0622e-02 |  6.6353e-02 |  9.9953e-01 |  2.4266e+00
  1004 |  2.9735e+00 |  2.9481e-03 |  3.2075e-03 |  9.3804e-02 |  3.3514e-01 |  9.9950e-01 |  2.4307e+00
  1005 |  2.9764e+00 |  2.9481e-03 |  1.1647e+00 |  1.5757e-02 |  8.1090e-01 |  9.9947e-01 |  2.4348e+00
  1006 |  2.9794e+00 |  2.9481e-03 | -0.0000e+00 |  5.0930e+00 | -4.8347e-02 |  9.9945e-01 |  2.4389e+00
  1007 |  2.9823e+00 |  2.9480e-03 |  5.6096e-02 |  1.1224e-01 |  7.1076e-02 |  9.9942e-01 |  2.4430e+00
  1008 |  2.9853e+00 |  2.9480e-03 |  1.2426e-02 | -1.4972e-03 | -6.2589e-02 |  9.9939e-01 |  2.4471e+00
  1009 |  2.9882e+00 |  2.9479e-03 |  9.2275e-04 | -4.5693e-01 | -3.7019e-02 |  9.9936e-01 |  2.4512e+00
  1010 |  2.9912e+00 |  2.9480e-03 | -0.0000e+00 |  5.0930e+00 | -2.1196e-02 |  9.9933e-01 |  2.4553e+00
  1011 |  2.9941e+00 |  2.9480e-03 |  0.0000e+00 |  5.0930e+00 |  3.0422e-02 |  9.9930e-01 |  2.4594e+00
  1012 |  2.9971e+00 |  2.9480e-03 |  0.0000e+00 |  5.0930e+00 |  8.0273e-01 |  9.9927e-01 |  2.4636e+00
  1013 |  3.0000e+00 |  2.9481e-03 |  1.0430e+00 |  2.7527e-02 |  2.4787e-02 |  9.9924e-01 |  2.4677e+00
  1014 |  3.0030e+00 |  2.9479e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  9.9921e-01 |  2.4719e+00
  1015 |  3.0059e+00 |  2.9480e-03 |  1.0467e+00 |  1.9863e-02 | -2.2073e-03 |  9.9917e-01 |  2.4761e+00
  1016 |  3.0089e+00 |  2.9478e-03 |  1.3062e-02 |  8.1522e-03 | -8.7072e-02 |  9.9914e-01 |  2.4803e+00
  1017 |  3.0118e+00 |  2.9477e-03 |  1.3225e-02 |  1.0092e-02 |  2.9477e-03 |  9.9911e-01 |  2.4845e+00
  1018 |  3.0148e+00 |  2.9475e-03 |  2.0489e-03 |  1.3062e-01 |  2.0073e-02 |  9.9908e-01 |  2.4887e+00
  1019 |  3.0177e+00 |  2.9476e-03 |  1.5974e-02 |  1.1900e-01 |  1.8341e-02 |  9.9905e-01 |  2.4929e+00
  1020 |  3.0207e+00 |  2.9474e-03 |  6.3005e-02 | -4.2412e-01 |  2.4437e-03 |  9.9901e-01 |  2.4971e+00
  1021 |  3.0236e+00 |  2.9472e-03 |  1.6297e-02 |  1.2196e-02 |  4.8602e-02 |  9.9898e-01 |  2.5013e+00
  1022 |  3.0266e+00 |  2.9470e-03 |  1.6097e-02 |  1.5101e-02 | -2.7994e-02 |  9.9894e-01 |  2.5055e+00
  1023 |  3.0295e+00 |  2.9469e-03 |  1.0750e+00 |  8.4900e-03 |  1.0749e-01 |  9.9890e-01 |  2.5096e+00
  1024 |  3.0324e+00 |  2.9467e-03 |  1.0636e+00 |  3.4436e-02 | -7.7956e-03 |  9.9887e-01 |  2.5138e+00
  1025 |  3.0354e+00 |  2.9465e-03 | -0.0000e+00 |  5.0930e+00 | -1.2612e+00 |  9.9883e-01 |  2.5180e+00
  1026 |  3.0383e+00 |  2.9463e-03 |  1.1284e-02 |  3.0324e-02 | -1.0821e-01 |  9.9879e-01 |  2.5221e+00
  1027 |  3.0413e+00 |  2.9463e-03 |  9.9954e-03 | -3.2464e-03 | -1.1612e+00 |  9.9875e-01 |  2.5263e+00
  1028 |  3.0442e+00 |  2.9463e-03 | -0.0000e+00 |  5.0930e+00 | -4.3388e-02 |  9.9871e-01 |  2.5305e+00
  1029 |  3.0472e+00 |  2.9462e-03 |  1.2427e-02 |  4.1202e-02 | -6.2405e-04 |  9.9866e-01 |  2.5346e+00
  1030 |  3.0501e+00 |  2.9462e-03 |  1.5146e-02 |  8.8258e-03 |  2.2362e+00 |  9.9862e-01 |  2.5388e+00
  1031 |  3.0531e+00 |  2.9464e-03 |  9.6532e-03 | -4.4789e-03 |  7.1136e-02 |  9.9858e-01 |  2.5430e+00
