Taylor-Green Vortex, no enstrophy, no user threads, xi = 0.64, alpha_beta = 40
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_8vcTAN.so
[0 - 7f9d89e15780] {4}{threads}: reservation ('CPU proc 1d0000000000000a') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization
TKE, Enstrophy = 4096, 24576
  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
  1475 |  4.3534e+00 |  2.9179e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3540e-01 |  0.0000e+00
  1476 |  4.3563e+00 |  2.9178e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3516e-01 |  0.0000e+00
  1477 |  4.3592e+00 |  2.9177e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3491e-01 |  0.0000e+00
  1478 |  4.3621e+00 |  2.9176e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3467e-01 |  0.0000e+00
  1479 |  4.3650e+00 |  2.9176e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3443e-01 |  0.0000e+00
  1480 |  4.3680e+00 |  2.9175e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3419e-01 |  0.0000e+00
  1481 |  4.3709e+00 |  2.9174e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3394e-01 |  0.0000e+00
  1482 |  4.3738e+00 |  2.9174e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3370e-01 |  0.0000e+00
  1483 |  4.3767e+00 |  2.9174e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3346e-01 |  0.0000e+00
  1484 |  4.3796e+00 |  2.9174e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3322e-01 |  0.0000e+00
  1485 |  4.3826e+00 |  2.9174e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3298e-01 |  0.0000e+00
  1486 |  4.3855e+00 |  2.9175e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3274e-01 |  0.0000e+00
  1487 |  4.3884e+00 |  2.9175e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3250e-01 |  0.0000e+00
  1488 |  4.3913e+00 |  2.9176e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3226e-01 |  0.0000e+00
  1489 |  4.3942e+00 |  2.9176e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3201e-01 |  0.0000e+00
  1490 |  4.3971e+00 |  2.9177e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3177e-01 |  0.0000e+00
  1491 |  4.4001e+00 |  2.9177e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3152e-01 |  0.0000e+00
  1492 |  4.4030e+00 |  2.9177e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3128e-01 |  0.0000e+00
  1493 |  4.4059e+00 |  2.9178e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3104e-01 |  0.0000e+00
  1494 |  4.4088e+00 |  2.9178e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3079e-01 |  0.0000e+00
  1495 |  4.4117e+00 |  2.9179e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3054e-01 |  0.0000e+00
  1496 |  4.4146e+00 |  2.9180e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3029e-01 |  0.0000e+00
  1497 |  4.4176e+00 |  2.9181e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.3004e-01 |  0.0000e+00
  1498 |  4.4205e+00 |  2.9182e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2980e-01 |  0.0000e+00
  1499 |  4.4234e+00 |  2.9183e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2955e-01 |  0.0000e+00
  1500 |  4.4263e+00 |  2.9183e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2930e-01 |  0.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1501 |  4.4292e+00 |  2.9180e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2905e-01 |  0.0000e+00
  1502 |  4.4322e+00 |  2.9176e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2880e-01 |  0.0000e+00
  1503 |  4.4351e+00 |  2.9171e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2854e-01 |  0.0000e+00
  1504 |  4.4380e+00 |  2.9168e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2829e-01 |  0.0000e+00
  1505 |  4.4409e+00 |  2.9166e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2803e-01 |  0.0000e+00
  1506 |  4.4438e+00 |  2.9163e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2777e-01 |  0.0000e+00
  1507 |  4.4467e+00 |  2.9161e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2751e-01 |  0.0000e+00
  1508 |  4.4497e+00 |  2.9159e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2726e-01 |  0.0000e+00
  1509 |  4.4526e+00 |  2.9158e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2699e-01 |  0.0000e+00
  1510 |  4.4555e+00 |  2.9155e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2673e-01 |  0.0000e+00
  1511 |  4.4584e+00 |  2.9151e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2647e-01 |  0.0000e+00
  1512 |  4.4613e+00 |  2.9151e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2621e-01 |  0.0000e+00
  1513 |  4.4642e+00 |  2.9143e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2594e-01 |  0.0000e+00
  1514 |  4.4671e+00 |  2.9138e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2568e-01 |  0.0000e+00
  1515 |  4.4701e+00 |  2.9133e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2542e-01 |  0.0000e+00
  1516 |  4.4730e+00 |  2.9133e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2515e-01 |  0.0000e+00
  1517 |  4.4759e+00 |  2.9134e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2489e-01 |  0.0000e+00
  1518 |  4.4788e+00 |  2.9128e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2463e-01 |  0.0000e+00
  1519 |  4.4817e+00 |  2.9125e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2436e-01 |  0.0000e+00
  1520 |  4.4846e+00 |  2.9121e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2410e-01 |  0.0000e+00
  1521 |  4.4875e+00 |  2.9122e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2383e-01 |  0.0000e+00
  1522 |  4.4904e+00 |  2.9123e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2356e-01 |  0.0000e+00
  1523 |  4.4934e+00 |  2.9116e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2329e-01 |  0.0000e+00
  1524 |  4.4963e+00 |  2.9112e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2302e-01 |  0.0000e+00
  1525 |  4.4992e+00 |  2.9112e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2275e-01 |  0.0000e+00
  1526 |  4.5021e+00 |  2.9106e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2248e-01 |  0.0000e+00
  1527 |  4.5050e+00 |  2.9103e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2221e-01 |  0.0000e+00
  1528 |  4.5079e+00 |  2.9105e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2194e-01 |  0.0000e+00
  1529 |  4.5108e+00 |  2.9099e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2166e-01 |  0.0000e+00
  1530 |  4.5137e+00 |  2.9102e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2139e-01 |  0.0000e+00
  1531 |  4.5166e+00 |  2.9096e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2111e-01 |  0.0000e+00
  1532 |  4.5196e+00 |  2.9093e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2084e-01 |  0.0000e+00
  1533 |  4.5225e+00 |  2.9093e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2056e-01 |  0.0000e+00
  1534 |  4.5254e+00 |  2.9092e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2028e-01 |  0.0000e+00
  1535 |  4.5283e+00 |  2.9088e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.2001e-01 |  0.0000e+00
  1536 |  4.5312e+00 |  2.9087e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1973e-01 |  0.0000e+00
  1537 |  4.5341e+00 |  2.9085e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1945e-01 |  0.0000e+00
  1538 |  4.5370e+00 |  2.9081e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1917e-01 |  0.0000e+00
  1539 |  4.5399e+00 |  2.9077e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1889e-01 |  0.0000e+00
  1540 |  4.5428e+00 |  2.9074e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1861e-01 |  0.0000e+00
  1541 |  4.5457e+00 |  2.9072e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1832e-01 |  0.0000e+00
  1542 |  4.5486e+00 |  2.9070e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1804e-01 |  0.0000e+00
  1543 |  4.5515e+00 |  2.9067e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1776e-01 |  0.0000e+00
  1544 |  4.5544e+00 |  2.9067e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1747e-01 |  0.0000e+00
  1545 |  4.5574e+00 |  2.9066e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1719e-01 |  0.0000e+00
  1546 |  4.5603e+00 |  2.9065e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1690e-01 |  0.0000e+00
  1547 |  4.5632e+00 |  2.9064e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1661e-01 |  0.0000e+00
  1548 |  4.5661e+00 |  2.9064e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1633e-01 |  0.0000e+00
  1549 |  4.5690e+00 |  2.9063e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1604e-01 |  0.0000e+00
  1550 |  4.5719e+00 |  2.9061e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1575e-01 |  0.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1551 |  4.5748e+00 |  2.9062e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1546e-01 |  0.0000e+00
  1552 |  4.5777e+00 |  2.9061e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1518e-01 |  0.0000e+00
  1553 |  4.5806e+00 |  2.9061e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1489e-01 |  0.0000e+00
  1554 |  4.5835e+00 |  2.9060e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1460e-01 |  0.0000e+00
  1555 |  4.5864e+00 |  2.9061e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1432e-01 |  0.0000e+00
  1556 |  4.5893e+00 |  2.9060e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1402e-01 |  0.0000e+00
  1557 |  4.5922e+00 |  2.9059e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1373e-01 |  0.0000e+00
  1558 |  4.5951e+00 |  2.9059e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1343e-01 |  0.0000e+00
  1559 |  4.5980e+00 |  2.9059e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1314e-01 |  0.0000e+00
  1560 |  4.6009e+00 |  2.9058e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1285e-01 |  0.0000e+00
  1561 |  4.6039e+00 |  2.9057e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1256e-01 |  0.0000e+00
  1562 |  4.6068e+00 |  2.9054e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1226e-01 |  0.0000e+00
  1563 |  4.6097e+00 |  2.9056e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1197e-01 |  0.0000e+00
  1564 |  4.6126e+00 |  2.9055e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1167e-01 |  0.0000e+00
  1565 |  4.6155e+00 |  2.9058e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1138e-01 |  0.0000e+00
  1566 |  4.6184e+00 |  2.9050e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1109e-01 |  0.0000e+00
  1567 |  4.6213e+00 |  2.9053e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1080e-01 |  0.0000e+00
  1568 |  4.6242e+00 |  2.9058e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1050e-01 |  0.0000e+00
  1569 |  4.6271e+00 |  2.9052e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.1021e-01 |  0.0000e+00
  1570 |  4.6300e+00 |  2.9050e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0992e-01 |  0.0000e+00
  1571 |  4.6329e+00 |  2.9056e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0963e-01 |  0.0000e+00
  1572 |  4.6358e+00 |  2.9061e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0934e-01 |  0.0000e+00
  1573 |  4.6387e+00 |  2.9056e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0904e-01 |  0.0000e+00
  1574 |  4.6416e+00 |  2.9052e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0875e-01 |  0.0000e+00
  1575 |  4.6445e+00 |  2.9050e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0845e-01 |  0.0000e+00
  1576 |  4.6474e+00 |  2.9046e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0815e-01 |  0.0000e+00
  1577 |  4.6503e+00 |  2.9043e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0786e-01 |  0.0000e+00
  1578 |  4.6532e+00 |  2.9040e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0756e-01 |  0.0000e+00
  1579 |  4.6561e+00 |  2.9037e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0726e-01 |  0.0000e+00
  1580 |  4.6590e+00 |  2.9034e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0696e-01 |  0.0000e+00
  1581 |  4.6619e+00 |  2.9032e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0666e-01 |  0.0000e+00
  1582 |  4.6649e+00 |  2.9038e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0636e-01 |  0.0000e+00
  1583 |  4.6678e+00 |  2.9043e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0606e-01 |  0.0000e+00
  1584 |  4.6707e+00 |  2.9039e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0575e-01 |  0.0000e+00
  1585 |  4.6736e+00 |  2.9038e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0545e-01 |  0.0000e+00
  1586 |  4.6765e+00 |  2.9045e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0514e-01 |  0.0000e+00
  1587 |  4.6794e+00 |  2.9046e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0484e-01 |  0.0000e+00
  1588 |  4.6823e+00 |  2.9053e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0453e-01 |  0.0000e+00
  1589 |  4.6852e+00 |  2.9045e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0423e-01 |  0.0000e+00
  1590 |  4.6881e+00 |  2.9052e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0392e-01 |  0.0000e+00
  1591 |  4.6910e+00 |  2.9055e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0362e-01 |  0.0000e+00
  1592 |  4.6939e+00 |  2.9046e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0331e-01 |  0.0000e+00
  1593 |  4.6968e+00 |  2.9050e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0301e-01 |  0.0000e+00
  1594 |  4.6997e+00 |  2.9041e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0270e-01 |  0.0000e+00
  1595 |  4.7026e+00 |  2.9047e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0239e-01 |  0.0000e+00
  1596 |  4.7055e+00 |  2.9052e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0209e-01 |  0.0000e+00
  1597 |  4.7084e+00 |  2.9042e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0178e-01 |  0.0000e+00
  1598 |  4.7113e+00 |  2.9050e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0148e-01 |  0.0000e+00
  1599 |  4.7142e+00 |  2.9046e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0117e-01 |  0.0000e+00
  1600 |  4.7171e+00 |  2.9047e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0086e-01 |  0.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1601 |  4.7200e+00 |  2.9054e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0055e-01 |  0.0000e+00
  1602 |  4.7229e+00 |  2.9049e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  9.0025e-01 |  0.0000e+00
  1603 |  4.7259e+00 |  2.9050e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9993e-01 |  0.0000e+00
  1604 |  4.7288e+00 |  2.9060e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9962e-01 |  0.0000e+00
  1605 |  4.7317e+00 |  2.9052e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9931e-01 |  0.0000e+00
  1606 |  4.7346e+00 |  2.9061e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9899e-01 |  0.0000e+00
  1607 |  4.7375e+00 |  2.9053e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9868e-01 |  0.0000e+00
  1608 |  4.7404e+00 |  2.9061e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9836e-01 |  0.0000e+00
  1609 |  4.7433e+00 |  2.9052e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9805e-01 |  0.0000e+00
  1610 |  4.7462e+00 |  2.9060e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9773e-01 |  0.0000e+00
  1611 |  4.7491e+00 |  2.9052e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9742e-01 |  0.0000e+00
  1612 |  4.7520e+00 |  2.9060e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9711e-01 |  0.0000e+00
  1613 |  4.7549e+00 |  2.9052e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9679e-01 |  0.0000e+00
  1614 |  4.7578e+00 |  2.9052e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9647e-01 |  0.0000e+00
  1615 |  4.7607e+00 |  2.9055e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9616e-01 |  0.0000e+00
  1616 |  4.7636e+00 |  2.9057e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9585e-01 |  0.0000e+00
  1617 |  4.7665e+00 |  2.9059e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9553e-01 |  0.0000e+00
  1618 |  4.7694e+00 |  2.9062e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9521e-01 |  0.0000e+00
  1619 |  4.7723e+00 |  2.9065e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9489e-01 |  0.0000e+00
  1620 |  4.7753e+00 |  2.9065e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9458e-01 |  0.0000e+00
  1621 |  4.7782e+00 |  2.9065e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9426e-01 |  0.0000e+00
  1622 |  4.7811e+00 |  2.9066e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9395e-01 |  0.0000e+00
  1623 |  4.7840e+00 |  2.9065e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9362e-01 |  0.0000e+00
  1624 |  4.7869e+00 |  2.9064e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9331e-01 |  0.0000e+00
  1625 |  4.7898e+00 |  2.9064e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9299e-01 |  0.0000e+00
  1626 |  4.7927e+00 |  2.9064e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9267e-01 |  0.0000e+00
  1627 |  4.7956e+00 |  2.9059e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9236e-01 |  0.0000e+00
  1628 |  4.7985e+00 |  2.9063e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9203e-01 |  0.0000e+00
  1629 |  4.8014e+00 |  2.9064e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9172e-01 |  0.0000e+00
  1630 |  4.8043e+00 |  2.9060e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9140e-01 |  0.0000e+00
  1631 |  4.8072e+00 |  2.9062e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9108e-01 |  0.0000e+00
  1632 |  4.8101e+00 |  2.9065e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9077e-01 |  0.0000e+00
  1633 |  4.8130e+00 |  2.9060e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9045e-01 |  0.0000e+00
  1634 |  4.8159e+00 |  2.9067e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.9013e-01 |  0.0000e+00
  1635 |  4.8188e+00 |  2.9068e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8981e-01 |  0.0000e+00
  1636 |  4.8218e+00 |  2.9069e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8949e-01 |  0.0000e+00
  1637 |  4.8247e+00 |  2.9069e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8917e-01 |  0.0000e+00
  1638 |  4.8276e+00 |  2.9070e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8886e-01 |  0.0000e+00
  1639 |  4.8305e+00 |  2.9069e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8854e-01 |  0.0000e+00
  1640 |  4.8334e+00 |  2.9068e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8822e-01 |  0.0000e+00
  1641 |  4.8363e+00 |  2.9069e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8791e-01 |  0.0000e+00
  1642 |  4.8392e+00 |  2.9067e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8758e-01 |  0.0000e+00
  1643 |  4.8421e+00 |  2.9066e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8727e-01 |  0.0000e+00
  1644 |  4.8450e+00 |  2.9065e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8695e-01 |  0.0000e+00
  1645 |  4.8479e+00 |  2.9064e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8663e-01 |  0.0000e+00
  1646 |  4.8508e+00 |  2.9063e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8631e-01 |  0.0000e+00
  1647 |  4.8537e+00 |  2.9061e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8599e-01 |  0.0000e+00
  1648 |  4.8566e+00 |  2.9060e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8568e-01 |  0.0000e+00
  1649 |  4.8595e+00 |  2.9060e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8536e-01 |  0.0000e+00
  1650 |  4.8624e+00 |  2.9054e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8504e-01 |  0.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1651 |  4.8653e+00 |  2.9059e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8472e-01 |  0.0000e+00
  1652 |  4.8683e+00 |  2.9059e-03 | 6.3660e-314 | 2.2069e-312 | 4.2440e-314 |  8.8441e-01 |  0.0000e+00
