Taylor-Green Vortex
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_KACsOo.so
[0 - 7f953cc17780] {4}{threads}: reservation ('CPU proc 1d0000000000000b') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 64, 64, 64
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.098175, 0.098175, 0.098175
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization
TKE, Enstrophy = 32768, 196608
  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
   864 |  1.2817e+00 |  1.4830e-03 |  2.2196e-02 |  4.2113e-03 | -6.4212e-01 |  1.0001e+00 |  1.1916e+00
   865 |  1.2832e+00 |  1.4830e-03 |  4.9187e-05 | -4.3768e-03 |  3.7273e-01 |  1.0001e+00 |  1.1921e+00
   866 |  1.2847e+00 |  1.4830e-03 |  1.2125e-04 |  6.1052e-03 | -6.4372e-01 |  1.0001e+00 |  1.1925e+00
   867 |  1.2862e+00 |  1.4830e-03 | -0.0000e+00 |  1.0186e+01 | -4.9998e-02 |  1.0001e+00 |  1.1930e+00
   868 |  1.2877e+00 |  1.4830e-03 | -0.0000e+00 |  1.0186e+01 | -2.8129e-02 |  1.0001e+00 |  1.1935e+00
   869 |  1.2891e+00 |  1.4830e-03 |  1.0316e-07 |  3.5339e-02 | -2.8218e-02 |  1.0001e+00 |  1.1940e+00
   870 |  1.2906e+00 |  1.4830e-03 |  0.0000e+00 |  1.0186e+01 |  3.5510e-03 |  1.0001e+00 |  1.1945e+00
   871 |  1.2921e+00 |  1.4830e-03 |  1.0347e-07 | -4.1979e-02 |  5.1466e-01 |  1.0001e+00 |  1.1950e+00
   872 |  1.2936e+00 |  1.4830e-03 |  1.2396e-04 |  6.1059e-03 |  1.0736e-02 |  1.0001e+00 |  1.1955e+00
   873 |  1.2951e+00 |  1.4830e-03 |  0.0000e+00 |  1.0186e+01 |  7.5820e-03 |  1.0001e+00 |  1.1960e+00
   874 |  1.2966e+00 |  1.4830e-03 |  1.0400e-07 |  3.5146e-02 |  6.2461e-03 |  1.0001e+00 |  1.1965e+00
   875 |  1.2980e+00 |  1.4829e-03 |  5.0547e-05 | -4.4211e-03 | -2.8685e-02 |  1.0001e+00 |  1.1970e+00
   876 |  1.2995e+00 |  1.4829e-03 |  1.2577e-04 |  6.1605e-03 | -1.2176e-02 |  1.0001e+00 |  1.1975e+00
   877 |  1.3010e+00 |  1.4829e-03 |  2.2975e-02 |  4.2876e-03 |  1.1975e-02 |  1.0001e+00 |  1.1980e+00
   878 |  1.3025e+00 |  1.4829e-03 |  5.0936e-05 | -4.4358e-03 |  1.4833e+00 |  1.0001e+00 |  1.1985e+00
   879 |  1.3040e+00 |  1.4829e-03 |  2.3099e-02 |  4.3075e-03 |  7.6304e-03 |  1.0001e+00 |  1.1990e+00
   880 |  1.3055e+00 |  1.4829e-03 | -0.0000e+00 |  1.0186e+01 | -3.6024e-04 |  1.0001e+00 |  1.1995e+00
   881 |  1.3069e+00 |  1.4829e-03 |  1.2816e-04 | -1.1030e-03 | -4.9610e-02 |  1.0001e+00 |  1.2000e+00
   882 |  1.3084e+00 |  1.4829e-03 | -0.0000e+00 |  1.0186e+01 | -2.9335e-02 |  1.0001e+00 |  1.2005e+00
   883 |  1.3099e+00 |  1.4829e-03 |  2.5291e-02 |  4.6630e-03 | -1.0530e-02 |  1.0001e+00 |  1.2010e+00
   884 |  1.3114e+00 |  1.4829e-03 |  2.6798e-05 |  1.8399e-04 |  6.2877e-03 |  1.0001e+00 |  1.2015e+00
   885 |  1.3129e+00 |  1.4829e-03 |  0.0000e+00 |  1.0186e+01 |  1.4841e+00 |  1.0001e+00 |  1.2020e+00
   886 |  1.3144e+00 |  1.4829e-03 |  0.0000e+00 |  1.0186e+01 |  3.2459e-01 |  1.0001e+00 |  1.2025e+00
   887 |  1.3158e+00 |  1.4829e-03 |  1.0431e-07 | -4.1567e-02 |  1.4842e+00 |  1.0001e+00 |  1.2030e+00
   888 |  1.3173e+00 |  1.4829e-03 |  1.0447e-07 | -4.1539e-02 |  7.1986e-03 |  1.0001e+00 |  1.2035e+00
   889 |  1.3188e+00 |  1.4829e-03 |  2.5732e-02 |  4.7572e-03 | -1.2565e-02 |  1.0001e+00 |  1.2040e+00
   890 |  1.3203e+00 |  1.4829e-03 |  1.0476e-07 | -4.1478e-02 |  9.3493e-03 |  1.0001e+00 |  1.2045e+00
   891 |  1.3218e+00 |  1.4829e-03 | -0.0000e+00 |  1.0186e+01 | -1.2637e-02 |  1.0001e+00 |  1.2050e+00
   892 |  1.3232e+00 |  1.4829e-03 | -0.0000e+00 |  1.0186e+01 | -6.0944e-03 |  1.0001e+00 |  1.2055e+00
   893 |  1.3247e+00 |  1.4829e-03 |  1.3400e-04 |  6.1425e-03 |  6.0734e-03 |  1.0001e+00 |  1.2060e+00
   894 |  1.3262e+00 |  1.4829e-03 | -0.0000e+00 |  1.0186e+01 | -1.2766e-02 |  1.0001e+00 |  1.2065e+00
   895 |  1.3277e+00 |  1.4829e-03 |  1.3502e-04 | -1.0960e-03 | 2.2069e-312 |  1.0001e+00 |  1.2071e+00
   896 |  1.3292e+00 |  1.4829e-03 |  2.6263e-02 |  4.7342e-03 | -1.2854e-02 |  1.0001e+00 |  1.2076e+00
   897 |  1.3307e+00 |  1.4829e-03 | -0.0000e+00 |  1.0186e+01 | -4.9438e-01 |  1.0001e+00 |  1.2081e+00
   898 |  1.3321e+00 |  1.4829e-03 |  0.0000e+00 |  3.3333e-01 | -6.9102e-03 |  1.0001e+00 |  1.2086e+00
   899 |  1.3336e+00 |  1.4828e-03 |  2.4402e-02 |  4.3995e-03 |  6.0205e-03 |  1.0001e+00 |  1.2091e+00
   900 |  1.3351e+00 |  1.4828e-03 |  1.0801e-07 |  3.4167e-02 | -4.9663e-01 |  1.0001e+00 |  1.2096e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   901 |  1.3366e+00 |  1.4828e-03 | -0.0000e+00 |  1.0186e+01 | -4.2277e-04 |  1.0001e+00 |  1.2101e+00
   902 |  1.3381e+00 |  1.4828e-03 |  1.3858e-04 |  6.1014e-03 |  7.3432e-03 |  1.0001e+00 |  1.2107e+00
   903 |  1.3396e+00 |  1.4828e-03 |  0.0000e+00 |  1.0186e+01 |  1.0906e+00 |  1.0001e+00 |  1.2112e+00
   904 |  1.3410e+00 |  1.4828e-03 |  2.5733e-05 |  5.5751e-04 |  5.7878e-03 |  1.0001e+00 |  1.2117e+00
   905 |  1.3425e+00 |  1.4828e-03 |  1.4015e-04 |  6.0945e-03 |  3.4155e-01 |  1.0001e+00 |  1.2122e+00
   906 |  1.3440e+00 |  1.4828e-03 |  0.0000e+00 |  1.0186e+01 |  5.7927e-03 |  1.0001e+00 |  1.2127e+00
   907 |  1.3455e+00 |  1.4828e-03 |  0.0000e+00 |  1.0186e+01 |  1.0189e-02 |  1.0001e+00 |  1.2133e+00
   908 |  1.3470e+00 |  1.4828e-03 |  1.4174e-04 |  6.0743e-03 |  1.0183e-02 |  1.0001e+00 |  1.2138e+00
   909 |  1.3485e+00 |  1.4828e-03 |  5.4776e-05 | -6.1109e-03 | -9.3127e-01 |  1.0001e+00 |  1.2143e+00
   910 |  1.3499e+00 |  1.4828e-03 |  0.0000e+00 |  1.0186e+01 |  1.0975e+00 |  1.0001e+00 |  1.2148e+00
   911 |  1.3514e+00 |  1.4828e-03 |  2.7459e-02 |  4.8574e-03 |  7.9967e-03 |  1.0001e+00 |  1.2154e+00
   912 |  1.3529e+00 |  1.4828e-03 |  2.7542e-02 |  4.8782e-03 |  3.4788e-01 |  1.0001e+00 |  1.2159e+00
   913 |  1.3544e+00 |  1.4828e-03 |  0.0000e+00 |  3.3333e-01 |  6.3333e-03 |  1.0001e+00 |  1.2164e+00
   914 |  1.3559e+00 |  1.4828e-03 |  1.4497e-04 | -1.1263e-03 |  1.2170e-02 |  1.0001e+00 |  1.2169e+00
   915 |  1.3574e+00 |  1.4828e-03 | -0.0000e+00 |  1.0186e+01 | -1.3004e-02 |  1.0001e+00 |  1.2175e+00
   916 |  1.3588e+00 |  1.4828e-03 |  2.5607e-02 |  4.5587e-03 |  1.3487e-02 |  1.0001e+00 |  1.2180e+00
   917 |  1.3603e+00 |  1.4828e-03 |  1.1250e-07 | -4.0612e-02 | -5.8189e-03 |  1.0001e+00 |  1.2185e+00
   918 |  1.3618e+00 |  1.4828e-03 |  1.1308e-07 | -4.0580e-02 | -1.3080e-02 |  1.0001e+00 |  1.2190e+00
   919 |  1.3633e+00 |  1.4828e-03 |  5.6295e-05 | -8.4461e-03 |  3.6209e-02 |  1.0001e+00 |  1.2196e+00
   920 |  1.3648e+00 |  1.4828e-03 |  2.5988e-05 | -2.3485e-03 | -1.2128e-02 |  1.0001e+00 |  1.2201e+00
   921 |  1.3663e+00 |  1.4828e-03 |  5.6685e-05 | -8.4130e-03 |  4.7046e-02 |  1.0001e+00 |  1.2206e+00
   922 |  1.3677e+00 |  1.4827e-03 |  1.4941e-04 | -1.1655e-03 |  7.6172e-03 |  1.0001e+00 |  1.2212e+00
   923 |  1.3692e+00 |  1.4827e-03 | -0.0000e+00 |  1.0186e+01 | -5.1430e-01 |  1.0001e+00 |  1.2217e+00
   924 |  1.3707e+00 |  1.4827e-03 |  0.0000e+00 |  3.3333e-01 | -6.8957e-01 |  1.0001e+00 |  1.2222e+00
   925 |  1.3722e+00 |  1.4827e-03 | -0.0000e+00 |  1.0186e+01 | -3.7180e-03 |  1.0001e+00 |  1.2228e+00
   926 |  1.3737e+00 |  1.4827e-03 |  1.5172e-04 |  6.1054e-03 |  5.4816e-01 |  1.0001e+00 |  1.2233e+00
   927 |  1.3751e+00 |  1.4827e-03 | -0.0000e+00 |  1.0186e+01 | -3.7071e-03 |  1.0001e+00 |  1.2239e+00
   928 |  1.3766e+00 |  1.4827e-03 |  1.5287e-04 | -1.1288e-03 | -3.3564e-02 |  1.0001e+00 |  1.2244e+00
   929 |  1.3781e+00 |  1.4827e-03 |  0.0000e+00 |  1.0186e+01 |  4.1086e-03 |  1.0001e+00 |  1.2249e+00
   930 |  1.3796e+00 |  1.4827e-03 |  2.6835e-05 | -3.2470e-03 | -2.5760e+00 |  1.0001e+00 |  1.2255e+00
   931 |  1.3811e+00 |  1.4827e-03 | -0.0000e+00 |  1.0186e+01 | -2.5770e+00 |  1.0001e+00 |  1.2260e+00
   932 |  1.3826e+00 |  1.4827e-03 | -0.0000e+00 |  1.0186e+01 | -1.7801e-03 |  1.0001e+00 |  1.2266e+00
   933 |  1.3840e+00 |  1.4827e-03 | -0.0000e+00 |  1.0186e+01 | -3.4048e-02 |  1.0001e+00 |  1.2271e+00
   934 |  1.3855e+00 |  1.4827e-03 |  1.1615e-07 |  3.2783e-02 |  4.6743e-02 |  1.0001e+00 |  1.2276e+00
   935 |  1.3870e+00 |  1.4827e-03 |  2.7136e-05 | -4.8642e-03 | -9.4904e-01 |  1.0001e+00 |  1.2282e+00
   936 |  1.3885e+00 |  1.4827e-03 | -0.0000e+00 |  1.0186e+01 | -1.7952e-03 |  1.0001e+00 |  1.2287e+00
   937 |  1.3900e+00 |  1.4827e-03 |  0.0000e+00 |  1.0186e+01 |  5.5971e-01 |  1.0001e+00 |  1.2293e+00
   938 |  1.3915e+00 |  1.4827e-03 |  1.5880e-04 |  6.0150e-03 |  5.5708e-01 |  1.0001e+00 |  1.2298e+00
   939 |  1.3929e+00 |  1.4827e-03 |  1.5941e-04 |  5.9995e-03 |  1.4390e-02 |  1.0001e+00 |  1.2304e+00
   940 |  1.3944e+00 |  1.4827e-03 |  1.0995e-07 | -3.9872e-02 |  7.5694e-03 |  1.0001e+00 |  1.2309e+00
   941 |  1.3959e+00 |  1.4826e-03 |  0.0000e+00 |  1.0186e+01 |  1.0027e-02 |  1.0001e+00 |  1.2315e+00
   942 |  1.3974e+00 |  1.4826e-03 |  2.7645e-02 |  4.7264e-03 | -1.0390e-03 |  1.0001e+00 |  1.2320e+00
   943 |  1.3989e+00 |  1.4826e-03 |  6.2298e-05 | -8.7858e-03 |  1.8817e-01 |  1.0001e+00 |  1.2326e+00
   944 |  1.4004e+00 |  1.4826e-03 |  2.7451e-05 | -3.4132e-03 |  3.7605e-01 |  1.0001e+00 |  1.2331e+00
   945 |  1.4018e+00 |  1.4826e-03 | -0.0000e+00 |  1.0186e+01 | -1.7929e-03 |  1.0001e+00 |  1.2337e+00
   946 |  1.4033e+00 |  1.4826e-03 |  2.7982e-02 |  4.8533e-03 |  8.4294e-03 |  1.0001e+00 |  1.2342e+00
   947 |  1.4048e+00 |  1.4826e-03 |  0.0000e+00 |  3.3333e-01 |  1.2927e-02 |  1.0001e+00 |  1.2348e+00
   948 |  1.4063e+00 |  1.4826e-03 |  0.0000e+00 |  3.3333e-01 |  1.0801e-03 |  1.0001e+00 |  1.2353e+00
   949 |  1.4078e+00 |  1.4826e-03 |  1.6557e-04 | -1.0157e-03 |  3.8033e-01 |  1.0001e+00 |  1.2359e+00
   950 |  1.4092e+00 |  1.4826e-03 |  1.6621e-04 | -1.0094e-03 | -1.3033e-02 |  1.0001e+00 |  1.2364e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   951 |  1.4107e+00 |  1.4826e-03 |  2.7789e-05 | -2.5419e-03 |  6.9982e-03 |  1.0001e+00 |  1.2370e+00
   952 |  1.4122e+00 |  1.4826e-03 | -0.0000e+00 |  1.0186e+01 | -2.5964e+00 |  1.0001e+00 |  1.2375e+00
   953 |  1.4137e+00 |  1.4826e-03 |  1.0607e-07 |  3.1994e-02 | -1.9654e-01 |  1.0001e+00 |  1.2381e+00
   954 |  1.4152e+00 |  1.4826e-03 |  1.0669e-07 |  3.1939e-02 | -3.5493e-03 |  1.0001e+00 |  1.2387e+00
   955 |  1.4167e+00 |  1.4826e-03 |  0.0000e+00 |  3.3333e-01 |  1.8633e-01 |  1.0001e+00 |  1.2392e+00
   956 |  1.4181e+00 |  1.4826e-03 |  2.8852e-02 |  4.8148e-03 | -1.0868e-03 |  1.0001e+00 |  1.2398e+00
   957 |  1.4196e+00 |  1.4826e-03 |  2.8941e-02 |  4.8428e-03 |  4.5840e-01 |  1.0001e+00 |  1.2403e+00
   958 |  1.4211e+00 |  1.4826e-03 |  1.7138e-04 |  5.8315e-03 | -5.7671e-03 |  1.0001e+00 |  1.2409e+00
   959 |  1.4226e+00 |  1.4826e-03 |  2.9121e-02 |  4.9042e-03 |  3.1997e-02 |  1.0001e+00 |  1.2415e+00
   960 |  1.4241e+00 |  1.4826e-03 |  1.7271e-04 | -1.0028e-03 |  3.9010e-01 |  1.0001e+00 |  1.2420e+00
   961 |  1.4256e+00 |  1.4825e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.2426e+00
   962 |  1.4270e+00 |  1.4825e-03 |  1.7406e-04 | -9.5696e-04 |  9.8679e-03 |  1.0001e+00 |  1.2432e+00
   963 |  1.4285e+00 |  1.4825e-03 |  1.7473e-04 | -9.3565e-04 | 2.2069e-312 |  1.0001e+00 |  1.2437e+00
   964 |  1.4300e+00 |  1.4825e-03 |  1.7541e-04 | -9.1750e-04 |  4.6151e-02 |  1.0001e+00 |  1.2443e+00
   965 |  1.4315e+00 |  1.4825e-03 |  0.0000e+00 |  1.0186e+01 |  8.6297e-03 |  1.0001e+00 |  1.2449e+00
   966 |  1.4330e+00 |  1.4825e-03 |  0.0000e+00 |  1.0186e+01 |  2.0186e-01 |  1.0001e+00 |  1.2454e+00
   967 |  1.4345e+00 |  1.4825e-03 | -0.0000e+00 |  1.0186e+01 | -2.6106e+00 |  1.0001e+00 |  1.2460e+00
   968 |  1.4359e+00 |  1.4825e-03 |  0.0000e+00 |  1.0186e+01 |  9.8674e-03 |  1.0001e+00 |  1.2466e+00
   969 |  1.4374e+00 |  1.4825e-03 |  1.7874e-04 |  5.8510e-03 |  6.7001e-03 |  1.0001e+00 |  1.2472e+00
   970 |  1.4389e+00 |  1.4825e-03 |  0.0000e+00 |  1.0186e+01 |  1.4913e+00 |  1.0001e+00 |  1.2477e+00
   971 |  1.4404e+00 |  1.4825e-03 | -0.0000e+00 |  1.0186e+01 | -2.6143e+00 |  1.0001e+00 |  1.2483e+00
   972 |  1.4419e+00 |  1.4825e-03 |  0.0000e+00 |  1.0186e+01 |  5.8461e-01 |  1.0001e+00 |  1.2489e+00
   973 |  1.4433e+00 |  1.4825e-03 |  0.0000e+00 |  3.3333e-01 | -2.0480e-01 |  1.0001e+00 |  1.2494e+00
   974 |  1.4448e+00 |  1.4825e-03 |  1.1692e-07 |  3.1016e-02 |  7.0857e-01 |  1.0001e+00 |  1.2500e+00
   975 |  1.4463e+00 |  1.4825e-03 |  1.8291e-04 |  5.6948e-03 |  5.9192e-03 |  1.0001e+00 |  1.2506e+00
   976 |  1.4478e+00 |  1.4825e-03 |  1.8362e-04 | -1.0620e-03 |  3.9589e-03 |  1.0001e+00 |  1.2512e+00
   977 |  1.4493e+00 |  1.4825e-03 |  0.0000e+00 |  1.0186e+01 |  8.2679e-03 |  1.0001e+00 |  1.2518e+00
   978 |  1.4508e+00 |  1.4825e-03 |  0.0000e+00 |  1.0186e+01 |  1.4925e+00 |  1.0001e+00 |  1.2523e+00
   979 |  1.4522e+00 |  1.4824e-03 | -0.0000e+00 |  1.0186e+01 | -3.3780e-03 |  1.0001e+00 |  1.2529e+00
   980 |  1.4537e+00 |  1.4824e-03 |  3.4191e-02 |  5.2914e-03 |  3.3870e-02 |  1.0001e+00 |  1.2535e+00
   981 |  1.4552e+00 |  1.4824e-03 |  1.4824e-03 | -1.0564e+00 |  1.8817e-01 |  1.0001e+00 |  1.2541e+00
   982 |  1.4567e+00 |  1.4824e-03 | 2.1220e-313 | 5.7294e-313 | 2.2069e-312 |  1.0001e+00 |  1.2547e+00
   983 |  1.4582e+00 |  1.4824e-03 |  6.6667e-01 |  1.0005e+00 | -3.4602e-02 |  1.0001e+00 |  1.2552e+00
   984 |  1.4597e+00 |  1.4824e-03 |  1.8931e-04 | -1.0605e-03 | -8.4619e-03 |  1.0001e+00 |  1.2558e+00
   985 |  1.4611e+00 |  1.4824e-03 |  3.1620e-02 |  5.0512e-03 | -4.7421e-02 |  1.0001e+00 |  1.2564e+00
   986 |  1.4626e+00 |  1.4824e-03 |  1.9080e-04 |  5.9861e-03 | 2.2069e-312 |  1.0001e+00 |  1.2570e+00
   987 |  1.4641e+00 |  1.4824e-03 | -0.0000e+00 |  1.0186e+01 | -1.7049e-03 |  1.0001e+00 |  1.2576e+00
   988 |  1.4656e+00 |  1.4824e-03 |  1.9232e-04 |  5.9570e-03 |  1.4938e+00 |  1.0001e+00 |  1.2582e+00
   989 |  1.4671e+00 |  1.4824e-03 |  0.0000e+00 |  3.3333e-01 | -5.9432e-03 |  1.0001e+00 |  1.2588e+00
   990 |  1.4685e+00 |  1.4824e-03 |  1.9381e-04 | -1.0118e-03 | -9.8558e-01 |  1.0001e+00 |  1.2594e+00
   991 |  1.4700e+00 |  1.4824e-03 |  1.1816e-07 | -3.8076e-02 | -4.7018e-02 |  1.0001e+00 |  1.2599e+00
   992 |  1.4715e+00 |  1.4824e-03 |  2.9058e-05 | -4.2773e-03 | -1.7345e-03 |  1.0001e+00 |  1.2605e+00
   993 |  1.4730e+00 |  1.4824e-03 |  0.0000e+00 |  1.0186e+01 |  1.1743e+00 |  1.0001e+00 |  1.2611e+00
   994 |  1.4745e+00 |  1.4824e-03 |  1.9672e-04 |  5.6131e-03 |  7.1890e-03 |  1.0001e+00 |  1.2617e+00
   995 |  1.4760e+00 |  1.4824e-03 |  7.7710e-05 | -1.1333e-02 |  1.4945e+00 |  1.0001e+00 |  1.2623e+00
   996 |  1.4774e+00 |  1.4823e-03 |  0.0000e+00 |  1.0186e+01 |  8.4735e-03 |  1.0001e+00 |  1.2629e+00
   997 |  1.4789e+00 |  1.4823e-03 |  0.0000e+00 |  3.3333e-01 | -4.2796e-03 |  1.0001e+00 |  1.2635e+00
   998 |  1.4804e+00 |  1.4823e-03 |  0.0000e+00 |  3.3333e-01 | -2.6378e+00 |  1.0001e+00 |  1.2641e+00
   999 |  1.4819e+00 |  1.4823e-03 |  2.0054e-04 |  5.5584e-03 |  4.9969e-01 |  1.0001e+00 |  1.2647e+00
  1000 |  1.4834e+00 |  1.4823e-03 | -0.0000e+00 |  1.0186e+01 | -1.6909e-02 |  1.0001e+00 |  1.2653e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
  1001 |  1.4849e+00 |  1.4823e-03 |  3.3319e-02 |  5.1898e-03 |  7.2928e-01 |  1.0001e+00 |  1.2659e+00
  1002 |  1.4863e+00 |  1.4823e-03 |  1.1902e-07 |  2.9980e-02 |  2.0497e-01 |  1.0001e+00 |  1.2665e+00
  1003 |  1.4878e+00 |  1.4823e-03 |  2.9063e-05 | -5.1771e-03 |  4.3067e-01 |  1.0001e+00 |  1.2671e+00
  1004 |  1.4893e+00 |  1.4823e-03 |  2.0450e-04 |  5.9346e-03 |  9.0830e-03 |  1.0001e+00 |  1.2677e+00
  1005 |  1.4908e+00 |  1.4823e-03 |  0.0000e+00 |  1.0186e+01 |  9.6821e-03 |  1.0001e+00 |  1.2683e+00
  1006 |  1.4923e+00 |  1.4823e-03 |  8.1271e-05 | -1.1688e-02 | -2.0669e-01 |  1.0001e+00 |  1.2689e+00
  1007 |  1.4937e+00 |  1.4823e-03 | -0.0000e+00 |  1.0186e+01 | -3.1625e-03 |  1.0001e+00 |  1.2695e+00
  1008 |  1.4952e+00 |  1.4823e-03 |  0.0000e+00 |  1.0186e+01 |  1.4955e+00 |  1.0001e+00 |  1.2701e+00
  1009 |  1.4967e+00 |  1.4823e-03 |  0.0000e+00 |  1.0186e+01 |  1.1874e+00 |  1.0001e+00 |  1.2707e+00
  1010 |  1.4982e+00 |  1.4823e-03 |  3.7881e-02 |  5.6111e-03 |  5.1058e-01 |  1.0001e+00 |  1.2713e+00
  1011 |  1.4997e+00 |  1.4823e-03 | -0.0000e+00 |  1.0186e+01 | -1.6851e-03 |  1.0001e+00 |  1.2719e+00
  1012 |  1.5012e+00 |  1.4823e-03 | -0.0000e+00 |  1.0186e+01 | -4.2173e-02 |  1.0001e+00 |  1.2725e+00
  1013 |  1.5026e+00 |  1.4822e-03 |  0.0000e+00 |  3.3333e-01 |  7.3491e-03 |  1.0001e+00 |  1.2732e+00
  1014 |  1.5041e+00 |  1.4822e-03 |  2.9558e-05 | -4.3608e-03 | -5.8837e-01 |  1.0001e+00 |  1.2738e+00
  1015 |  1.5056e+00 |  1.4822e-03 |  1.1995e-07 |  2.9098e-02 |  5.9987e-03 |  1.0001e+00 |  1.2744e+00
  1016 |  1.5071e+00 |  1.4822e-03 |  0.0000e+00 |  3.3333e-01 | -2.6516e+00 |  1.0001e+00 |  1.2750e+00
  1017 |  1.5086e+00 |  1.4822e-03 |  0.0000e+00 |  1.0186e+01 |  4.4391e-01 |  1.0001e+00 |  1.2756e+00
  1018 |  1.5101e+00 |  1.4822e-03 |  1.2683e-07 |  2.9019e-02 | -4.6829e-02 |  1.0001e+00 |  1.2762e+00
  1019 |  1.5115e+00 |  1.4822e-03 |  1.2968e-07 | -3.6926e-02 |  7.8164e-03 |  1.0001e+00 |  1.2768e+00
  1020 |  1.5130e+00 |  1.4822e-03 |  8.6291e-05 | -9.3894e-03 | -4.4607e-03 |  1.0001e+00 |  1.2774e+00
  1021 |  1.5145e+00 |  1.4822e-03 |  1.3276e-07 | -3.6804e-02 |  1.4961e+00 |  1.0001e+00 |  1.2781e+00
  1022 |  1.5160e+00 |  1.4822e-03 |  0.0000e+00 |  1.0186e+01 |  4.4853e-01 |  1.0001e+00 |  1.2787e+00
  1023 |  1.5175e+00 |  1.4822e-03 |  2.1977e-04 |  6.1442e-03 |  9.5908e-03 |  1.0001e+00 |  1.2793e+00
  1024 |  1.5189e+00 |  1.4822e-03 |  1.2540e-07 |  2.8723e-02 |  1.4964e+00 |  1.0001e+00 |  1.2799e+00
  1025 |  1.5204e+00 |  1.4822e-03 |  2.2155e-04 |  6.1025e-03 | -4.3439e-02 |  1.0001e+00 |  1.2805e+00
  1026 |  1.5219e+00 |  1.4822e-03 |  1.1580e-07 | -3.6479e-02 |  1.4966e+00 |  1.0001e+00 |  1.2812e+00
  1027 |  1.5234e+00 |  1.4822e-03 |  1.1182e-07 |  2.8522e-02 |  9.2432e-03 |  1.0001e+00 |  1.2818e+00
  1028 |  1.5249e+00 |  1.4822e-03 |  0.0000e+00 |  1.0186e+01 |  9.4465e-03 |  1.0001e+00 |  1.2824e+00
  1029 |  1.5264e+00 |  1.4822e-03 |  0.0000e+00 |  3.3333e-01 |  4.4045e-02 |  1.0001e+00 |  1.2830e+00
  1030 |  1.5278e+00 |  1.4822e-03 |  0.0000e+00 |  1.0186e+01 |  1.7283e-02 |  1.0001e+00 |  1.2836e+00
  1031 |  1.5293e+00 |  1.4821e-03 |  1.1325e-07 |  2.8239e-02 |  1.7829e-02 |  1.0001e+00 |  1.2843e+00
  1032 |  1.5308e+00 |  1.4821e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.2849e+00
  1033 |  1.5323e+00 |  1.4821e-03 |  1.2093e-07 |  2.8143e-02 | -1.0130e+00 |  1.0001e+00 |  1.2855e+00
  1034 |  1.5338e+00 |  1.4821e-03 |  3.7270e-02 |  5.2752e-03 | -6.7095e-03 |  1.0001e+00 |  1.2862e+00
  1035 |  1.5352e+00 |  1.4821e-03 | -0.0000e+00 |  1.0186e+01 | -2.9273e-03 |  1.0001e+00 |  1.2868e+00
  1036 |  1.5367e+00 |  1.4821e-03 |  1.2387e-07 |  2.8034e-02 |  4.6158e-01 |  1.0001e+00 |  1.2874e+00
  1037 |  1.5382e+00 |  1.4821e-03 |  1.2073e-07 |  2.7989e-02 |  4.4921e-02 |  1.0001e+00 |  1.2880e+00
  1038 |  1.5397e+00 |  1.4821e-03 |  0.0000e+00 |  1.0186e+01 |  8.9887e-03 |  1.0001e+00 |  1.2887e+00
  1039 |  1.5412e+00 |  1.4821e-03 |  0.0000e+00 |  3.3333e-01 |  6.5305e-03 |  1.0001e+00 |  1.2893e+00
  1040 |  1.5427e+00 |  1.4821e-03 |  0.0000e+00 |  1.0186e+01 |  4.4922e-02 |  1.0001e+00 |  1.2899e+00
  1041 |  1.5441e+00 |  1.4821e-03 |  2.3555e-04 |  5.8355e-03 | -7.5694e-04 |  1.0001e+00 |  1.2906e+00
  1042 |  1.5456e+00 |  1.4821e-03 |  0.0000e+00 |  1.0186e+01 |  6.2037e-01 |  1.0001e+00 |  1.2912e+00
  1043 |  1.5471e+00 |  1.4820e-03 |  2.3738e-04 | -1.2182e-03 |  4.4595e-02 |  1.0001e+00 |  1.2918e+00
  1044 |  1.5486e+00 |  1.4820e-03 |  3.8598e-02 |  5.5115e-03 | -2.9862e-03 |  1.0001e+00 |  1.2925e+00
