======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 2, 2
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
  1517 |  4.4784e+00 |  2.9091e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3613e-01
  1518 |  4.4813e+00 |  2.9091e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3588e-01
  1519 |  4.4842e+00 |  2.9091e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3562e-01
  1520 |  4.4872e+00 |  2.9091e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3536e-01
  1521 |  4.4901e+00 |  2.9090e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3510e-01
  1522 |  4.4930e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3485e-01
  1523 |  4.4959e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3458e-01
  1524 |  4.4988e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3432e-01
  1525 |  4.5017e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3406e-01
  1526 |  4.5046e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3380e-01
  1527 |  4.5075e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3354e-01
  1528 |  4.5104e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3327e-01
  1529 |  4.5133e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3301e-01
  1530 |  4.5162e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3274e-01
  1531 |  4.5191e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3248e-01
  1532 |  4.5221e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3221e-01
  1533 |  4.5250e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3194e-01
  1534 |  4.5279e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3168e-01
  1535 |  4.5308e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3141e-01
  1536 |  4.5337e+00 |  2.9090e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3114e-01
  1537 |  4.5366e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3086e-01
  1538 |  4.5395e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3059e-01
  1539 |  4.5424e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3032e-01
  1540 |  4.5453e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.3004e-01
  1541 |  4.5482e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2977e-01
  1542 |  4.5511e+00 |  2.9090e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2949e-01
  1543 |  4.5541e+00 |  2.9090e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2921e-01
  1544 |  4.5570e+00 |  2.9091e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2893e-01
  1545 |  4.5599e+00 |  2.9091e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2865e-01
  1546 |  4.5628e+00 |  2.9091e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2837e-01
  1547 |  4.5657e+00 |  2.9091e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2809e-01
  1548 |  4.5686e+00 |  2.9090e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2781e-01
  1549 |  4.5715e+00 |  2.9090e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2753e-01
  1550 |  4.5744e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2724e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  1551 |  4.5773e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2696e-01
  1552 |  4.5802e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2668e-01
  1553 |  4.5831e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2640e-01
  1554 |  4.5861e+00 |  2.9087e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2611e-01
  1555 |  4.5890e+00 |  2.9087e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2583e-01
  1556 |  4.5919e+00 |  2.9087e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2554e-01
  1557 |  4.5948e+00 |  2.9087e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2526e-01
  1558 |  4.5977e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2497e-01
  1559 |  4.6006e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2469e-01
  1560 |  4.6035e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2440e-01
  1561 |  4.6064e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2411e-01
  1562 |  4.6093e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2382e-01
  1563 |  4.6122e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2353e-01
  1564 |  4.6151e+00 |  2.9089e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2324e-01
  1565 |  4.6181e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2295e-01
  1566 |  4.6210e+00 |  2.9088e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2266e-01
  1567 |  4.6239e+00 |  2.9087e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2237e-01
  1568 |  4.6268e+00 |  2.9087e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2208e-01
  1569 |  4.6297e+00 |  2.9086e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2179e-01
  1570 |  4.6326e+00 |  2.9085e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2150e-01
  1571 |  4.6355e+00 |  2.9084e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2121e-01
  1572 |  4.6384e+00 |  2.9083e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2092e-01
  1573 |  4.6413e+00 |  2.9082e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2063e-01
  1574 |  4.6442e+00 |  2.9081e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2034e-01
  1575 |  4.6471e+00 |  2.9081e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.2004e-01
  1576 |  4.6500e+00 |  2.9080e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1975e-01
  1577 |  4.6530e+00 |  2.9079e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1946e-01
  1578 |  4.6559e+00 |  2.9082e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1916e-01
  1579 |  4.6588e+00 |  2.9081e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1887e-01
  1580 |  4.6617e+00 |  2.9080e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1857e-01
  1581 |  4.6646e+00 |  2.9079e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1827e-01
  1582 |  4.6675e+00 |  2.9079e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1798e-01
  1583 |  4.6704e+00 |  2.9078e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1768e-01
  1584 |  4.6733e+00 |  2.9078e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1738e-01
  1585 |  4.6762e+00 |  2.9078e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1708e-01
  1586 |  4.6791e+00 |  2.9078e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1679e-01
  1587 |  4.6820e+00 |  2.9077e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1649e-01
  1588 |  4.6849e+00 |  2.9077e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1619e-01
  1589 |  4.6878e+00 |  2.9077e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1590e-01
  1590 |  4.6908e+00 |  2.9077e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1559e-01
  1591 |  4.6937e+00 |  2.9077e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1529e-01
  1592 |  4.6966e+00 |  2.9077e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1499e-01
  1593 |  4.6995e+00 |  2.9076e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1470e-01
  1594 |  4.7024e+00 |  2.9075e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1440e-01
  1595 |  4.7053e+00 |  2.9073e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1410e-01
  1596 |  4.7082e+00 |  2.9071e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1380e-01
  1597 |  4.7111e+00 |  2.9070e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1349e-01
  1598 |  4.7140e+00 |  2.9068e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1319e-01
  1599 |  4.7169e+00 |  2.9066e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1289e-01
  1600 |  4.7198e+00 |  2.9065e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1259e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  1601 |  4.7227e+00 |  2.9064e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1228e-01
  1602 |  4.7256e+00 |  2.9064e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1197e-01
  1603 |  4.7285e+00 |  2.9064e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1167e-01
  1604 |  4.7314e+00 |  2.9064e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1136e-01
  1605 |  4.7344e+00 |  2.9064e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1106e-01
  1606 |  4.7373e+00 |  2.9065e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1076e-01
  1607 |  4.7402e+00 |  2.9066e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1045e-01
  1608 |  4.7431e+00 |  2.9066e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.1015e-01
  1609 |  4.7460e+00 |  2.9065e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0984e-01
  1610 |  4.7489e+00 |  2.9064e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0953e-01
  1611 |  4.7518e+00 |  2.9063e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0923e-01
  1612 |  4.7547e+00 |  2.9062e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0892e-01
  1613 |  4.7576e+00 |  2.9060e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0861e-01
  1614 |  4.7605e+00 |  2.9059e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0830e-01
  1615 |  4.7634e+00 |  2.9057e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0799e-01
  1616 |  4.7663e+00 |  2.9055e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0768e-01
  1617 |  4.7692e+00 |  2.9054e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0737e-01
  1618 |  4.7721e+00 |  2.9052e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0706e-01
  1619 |  4.7750e+00 |  2.9051e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0674e-01
  1620 |  4.7779e+00 |  2.9049e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0643e-01
  1621 |  4.7808e+00 |  2.9048e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0612e-01
  1622 |  4.7838e+00 |  2.9047e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0580e-01
  1623 |  4.7867e+00 |  2.9046e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0549e-01
  1624 |  4.7896e+00 |  2.9045e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0518e-01
  1625 |  4.7925e+00 |  2.9044e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0486e-01
  1626 |  4.7954e+00 |  2.9044e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0455e-01
  1627 |  4.7983e+00 |  2.9043e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0423e-01
  1628 |  4.8012e+00 |  2.9043e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0392e-01
  1629 |  4.8041e+00 |  2.9042e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0360e-01
  1630 |  4.8070e+00 |  2.9042e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0328e-01
  1631 |  4.8099e+00 |  2.9041e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0296e-01
  1632 |  4.8128e+00 |  2.9040e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0265e-01
  1633 |  4.8157e+00 |  2.9040e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0233e-01
  1634 |  4.8186e+00 |  2.9039e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0201e-01
  1635 |  4.8215e+00 |  2.9037e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0169e-01
  1636 |  4.8244e+00 |  2.9036e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0138e-01
  1637 |  4.8273e+00 |  2.9034e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0106e-01
  1638 |  4.8302e+00 |  2.9033e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0074e-01
  1639 |  4.8331e+00 |  2.9032e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0042e-01
  1640 |  4.8360e+00 |  2.9030e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  9.0010e-01
  1641 |  4.8389e+00 |  2.9029e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9979e-01
  1642 |  4.8418e+00 |  2.9028e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9946e-01
  1643 |  4.8447e+00 |  2.9027e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9914e-01
  1644 |  4.8476e+00 |  2.9026e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9882e-01
  1645 |  4.8505e+00 |  2.9025e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9850e-01
  1646 |  4.8534e+00 |  2.9024e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9818e-01
  1647 |  4.8563e+00 |  2.9024e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9786e-01
  1648 |  4.8592e+00 |  2.9023e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9754e-01
  1649 |  4.8621e+00 |  2.9022e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9722e-01
  1650 |  4.8651e+00 |  2.9022e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9690e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  1651 |  4.8680e+00 |  2.9021e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9658e-01
  1652 |  4.8709e+00 |  2.9022e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9626e-01
  1653 |  4.8738e+00 |  2.9022e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9594e-01
  1654 |  4.8767e+00 |  2.9024e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9562e-01
  1655 |  4.8796e+00 |  2.9022e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9529e-01
  1656 |  4.8825e+00 |  2.9021e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9497e-01
  1657 |  4.8854e+00 |  2.9020e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9465e-01
  1658 |  4.8883e+00 |  2.9019e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9432e-01
  1659 |  4.8912e+00 |  2.9017e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9400e-01
  1660 |  4.8941e+00 |  2.9020e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9367e-01
  1661 |  4.8970e+00 |  2.9018e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9335e-01
  1662 |  4.8999e+00 |  2.9017e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9302e-01
  1663 |  4.9028e+00 |  2.9019e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9269e-01
  1664 |  4.9057e+00 |  2.9018e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9236e-01
  1665 |  4.9086e+00 |  2.9020e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9203e-01
  1666 |  4.9115e+00 |  2.9024e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9170e-01
  1667 |  4.9144e+00 |  2.9025e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9137e-01
  1668 |  4.9173e+00 |  2.9029e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9105e-01
  1669 |  4.9202e+00 |  2.9031e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9072e-01
  1670 |  4.9231e+00 |  2.9036e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9039e-01
  1671 |  4.9260e+00 |  2.9040e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.9006e-01
  1672 |  4.9289e+00 |  2.9045e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8973e-01
  1673 |  4.9318e+00 |  2.9047e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8940e-01
  1674 |  4.9347e+00 |  2.9053e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8908e-01
  1675 |  4.9376e+00 |  2.9059e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8875e-01
  1676 |  4.9405e+00 |  2.9064e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8842e-01
  1677 |  4.9434e+00 |  2.9069e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8809e-01
  1678 |  4.9463e+00 |  2.9069e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8776e-01
  1679 |  4.9492e+00 |  2.9072e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8743e-01
  1680 |  4.9522e+00 |  2.9076e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8710e-01
  1681 |  4.9551e+00 |  2.9077e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8677e-01
  1682 |  4.9580e+00 |  2.9076e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8644e-01
  1683 |  4.9609e+00 |  2.9075e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8611e-01
  1684 |  4.9638e+00 |  2.9074e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8578e-01
  1685 |  4.9667e+00 |  2.9072e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8545e-01
  1686 |  4.9696e+00 |  2.9071e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8512e-01
  1687 |  4.9725e+00 |  2.9069e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8479e-01
  1688 |  4.9754e+00 |  2.9068e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8447e-01
  1689 |  4.9783e+00 |  2.9066e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8414e-01
  1690 |  4.9812e+00 |  2.9065e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8381e-01
  1691 |  4.9841e+00 |  2.9064e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8348e-01
  1692 |  4.9870e+00 |  2.9063e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8315e-01
  1693 |  4.9899e+00 |  2.9062e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8283e-01
  1694 |  4.9929e+00 |  2.9062e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8250e-01
  1695 |  4.9958e+00 |  2.9062e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8217e-01
  1696 |  4.9987e+00 |  2.9062e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8184e-01
  1697 |  5.0016e+00 |  2.9062e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8151e-01
  1698 |  5.0045e+00 |  2.9062e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8118e-01
  1699 |  5.0074e+00 |  2.9062e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8084e-01
  1700 |  5.0103e+00 |  2.9062e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8051e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  1701 |  5.0132e+00 |  2.9061e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.8018e-01
  1702 |  5.0161e+00 |  2.9060e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7985e-01
  1703 |  5.0190e+00 |  2.9060e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7952e-01
  1704 |  5.0219e+00 |  2.9059e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7919e-01
  1705 |  5.0248e+00 |  2.9059e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7886e-01
  1706 |  5.0277e+00 |  2.9059e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7853e-01
  1707 |  5.0306e+00 |  2.9059e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7820e-01
  1708 |  5.0335e+00 |  2.9059e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7787e-01
  1709 |  5.0364e+00 |  2.9060e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7753e-01
  1710 |  5.0393e+00 |  2.9060e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7720e-01
  1711 |  5.0423e+00 |  2.9061e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7687e-01
  1712 |  5.0452e+00 |  2.9061e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7653e-01
  1713 |  5.0481e+00 |  2.9062e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7620e-01
  1714 |  5.0510e+00 |  2.9063e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7587e-01
  1715 |  5.0539e+00 |  2.9063e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7554e-01
  1716 |  5.0568e+00 |  2.9064e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7520e-01
  1717 |  5.0597e+00 |  2.9065e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7487e-01
  1718 |  5.0626e+00 |  2.9065e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7454e-01
  1719 |  5.0655e+00 |  2.9066e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7420e-01
  1720 |  5.0684e+00 |  2.9067e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7387e-01
  1721 |  5.0713e+00 |  2.9068e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7354e-01
  1722 |  5.0742e+00 |  2.9069e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7321e-01
  1723 |  5.0771e+00 |  2.9071e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7288e-01
  1724 |  5.0800e+00 |  2.9072e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7255e-01
  1725 |  5.0829e+00 |  2.9073e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7221e-01
  1726 |  5.0859e+00 |  2.9075e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.7188e-01
